time_us,ax,ay,az,gx,gy,gz
0,0.854730,-2.430115,8.238448,-1.179698,-0.570133,-0.683709
4000,0.811634,-2.346318,8.221688,-1.393438,-1.241889,-0.531037
8000,0.826000,-2.401384,8.133103,-1.744583,-1.241889,-0.393632
12000,0.876278,-2.434903,8.221688,-2.416339,-1.470896,-0.469968
16000,0.943315,-2.387019,8.185776,-2.569010,-1.272423,-0.225693
20000,0.859518,-2.406173,8.149862,-2.843820,-0.967079,-0.134090
24000,0.914585,-2.394202,8.226477,-3.317102,-0.661736,-0.011953
28000,0.933739,-2.408567,8.334216,-3.637713,-0.341125,0.094917
32000,0.950498,-2.437297,8.482656,-3.271301,0.422234,0.171253
36000,1.046266,-2.504335,8.719683,-2.462140,1.857348,0.278123
40000,1.031901,-2.454057,8.820239,-1.454507,2.910783,0.064383
44000,0.845153,-2.504335,8.614338,-0.767484,3.200860,0.033849
48000,0.873884,-2.504335,8.592790,-0.187331,2.712310,0.064383
52000,0.775721,-2.480393,8.695741,0.072211,1.948951,0.155986
56000,0.799663,-2.492364,8.714894,0.652363,1.048188,0.140719
60000,0.952892,-2.528277,8.738836,1.782134,0.605440,0.079650
64000,0.943315,-2.513912,8.635885,2.606562,1.048188,-0.057755
68000,0.974440,-2.470816,8.499416,2.652363,1.261928,-0.592106
72000,0.895431,-2.470816,8.372523,2.469157,1.093989,-0.653174
76000,0.845153,-2.430115,8.327033,2.133279,0.926050,-0.469968
80000,0.818817,-2.439692,8.164227,1.492058,0.635974,-0.622640
84000,0.890643,-2.396596,8.224083,1.308852,0.666508,-0.607373
88000,0.890643,-2.434903,8.224083,0.545493,0.513837,-0.592106
92000,0.876278,-2.415750,8.157045,0.118012,0.208493,-0.760045
96000,0.809240,-2.394202,8.274361,-0.248400,-0.386927,-0.805846
100000,0.857124,-2.379837,8.305486,-0.446873,-1.012881,-1.187526
104000,0.775721,-2.477999,8.391677,-0.889621,-1.180820,-1.050121
108000,0.730232,-2.422932,8.406042,-0.935423,-1.028148,-0.637907
112000,0.715866,-2.530671,8.406042,-1.149163,-1.012881,-0.408900
116000,0.744597,-2.525883,8.480263,-1.164430,-0.967079,-0.057755
120000,0.794875,-2.518700,8.508993,-0.965957,-0.524331,0.415528
124000,0.785298,-2.530671,8.556877,-0.798018,0.193226,0.705604
128000,0.833182,-2.492364,8.525752,-0.828552,0.742844,1.178887
132000,0.866701,-2.530671,8.537724,-0.752217,0.742844,1.209421
136000,0.943315,-2.389413,8.506598,-0.706415,1.093989,1.224688
140000,0.916979,-2.413355,8.588001,-0.599545,1.399333,1.423162
144000,0.948104,-2.403779,8.401254,-0.660614,1.628341,0.873543
148000,0.943315,-2.334347,8.312668,-0.843820,1.429867,0.995681
152000,0.948104,-2.348712,8.331821,-1.072828,1.429867,0.690337
156000,0.945710,-2.348712,8.295909,-1.485041,0.803913,0.629268
160000,0.969652,-2.394202,8.334216,-1.637713,0.605440,0.415528
164000,1.000776,-2.276886,8.396465,-2.034660,0.880249,0.094917
168000,0.998382,-2.346318,8.192958,-1.851454,0.376432,-0.256228
172000,1.003170,-2.298434,8.418014,-1.988858,-0.295324,-0.485235
176000,0.900220,-2.370260,8.494628,-1.469774,-0.631201,-1.095922
180000,0.957681,-2.439692,8.576031,-0.767484,-0.524331,-1.141724
184000,0.962469,-2.403779,8.504205,-0.278934,0.040554,-1.202793
188000,0.859518,-2.413355,8.614338,0.347020,0.330631,-1.233327
192000,0.837971,-2.427721,8.461109,0.514959,0.116890,-0.973785
196000,0.797269,-2.454057,8.480263,0.713432,-0.524331,-1.294396
200000,0.818817,-2.501941,8.542512,0.972974,-0.783873,-1.156991
204000,0.826000,-2.561796,8.511387,1.492058,-1.043415,-1.294396
208000,0.833182,-2.535460,8.547300,1.598928,-1.028148,-1.019587
212000,0.873884,-2.513912,8.583213,1.721066,-0.646469,-1.141724
216000,0.873884,-2.513912,8.470686,1.812669,-0.509064,-0.836380
220000,0.823605,-2.485181,8.415619,1.507325,-0.982347,-0.973785
224000,0.809240,-2.492364,8.372523,1.293585,-1.073950,-0.912716
228000,0.833182,-2.566584,8.365341,0.850837,-0.982347,-0.851648
232000,0.828394,-2.576161,8.508993,0.255417,-0.661736,-0.485235
236000,0.830788,-2.499547,8.470686,0.133279,-0.677003,-0.531037
240000,0.876278,-2.573767,8.425196,-0.233133,-0.814408,-0.592106
244000,0.849942,-2.513912,8.480263,-0.065194,0.345898,0.125452
248000,0.833182,-2.475605,8.396465,-0.401072,1.093989,0.171253
252000,0.823605,-2.451663,8.470686,-0.767484,0.345898,0.232322
256000,0.933739,-2.449268,8.463503,-1.042293,0.437501,0.384994
260000,0.960075,-2.461239,8.638280,-0.569010,0.697043,0.262856
264000,1.010353,-2.377442,8.667010,-0.263667,1.582539,0.491864
268000,0.950498,-2.425326,8.568848,0.011142,1.811547,0.308658
272000,0.998382,-2.355895,8.420407,0.041676,1.979486,0.049116
276000,0.995988,-2.308010,8.413225,-0.065194,1.842081,-0.118823
280000,1.017536,-2.355895,8.358158,-0.355270,1.887883,-0.256228
284000,0.986411,-2.334347,8.324639,-0.110996,1.704676,-0.149358
288000,1.017536,-2.248155,8.274361,-0.217866,1.246661,-0.164625
292000,0.984017,-2.312799,8.350976,-0.309469,0.803913,-0.515770
296000,1.010353,-2.284068,8.267179,-0.401072,0.574905,-0.424167
300000,1.065420,-2.248155,8.343793,-0.507942,0.101623,-1.034854
304000,1.024718,-2.272097,8.259995,-0.721682,-0.371659,-1.248594
308000,0.986411,-2.322376,8.264784,-0.965957,-0.661736,-1.294396
312000,0.912191,-2.305616,8.178593,-1.194965,-0.677003,-1.584472
316000,0.981623,-2.339135,8.377312,-1.530843,-0.707537,-1.966151
320000,0.885855,-2.432509,8.360553,-1.485041,-1.058682,-2.210426
324000,0.866701,-2.387019,8.382100,-1.194965,-1.379293,-2.317297
328000,0.837971,-2.384625,8.480263,-1.133896,-1.638835,-2.195159
332000,0.773327,-2.439692,8.504205,-1.057560,-2.081583,-2.393632
336000,0.763750,-2.456451,8.489840,-0.767484,-2.310591,-2.256228
340000,0.770933,-2.511518,8.477868,-0.736950,-2.585400,-1.660808
344000,0.766145,-2.499547,8.384495,-0.172064,-2.844942,-1.920350
348000,0.778116,-2.530671,8.480263,-0.233133,-2.829675,-1.401266
352000,0.749385,-2.492364,8.355764,-0.294202,-2.280056,-1.050121
356000,0.804452,-2.533065,8.355764,-0.691148,-1.959446,-1.004319
360000,0.782904,-2.523489,8.298303,-0.996492,-1.257156,-0.439434
364000,0.804452,-2.449268,8.322245,-1.362904,-0.860209,0.018581
368000,0.888249,-2.511518,8.286332,-1.881988,-0.692270,0.171253
372000,0.770933,-2.504335,8.226477,-1.973591,-0.768606,0.751406
376000,0.916979,-2.506729,8.372523,-2.019392,-0.677003,0.507131
380000,0.979228,-2.506729,8.482656,-1.576644,-0.112117,0.904078
384000,0.969652,-2.485181,8.580819,-1.271301,0.361165,0.904078
388000,0.921768,-2.446874,8.439561,-1.256034,0.422234,0.812474
392000,0.940921,-2.449268,8.501810,-1.332370,0.483302,0.659803
396000,0.950498,-2.418144,8.487445,-1.271301,-0.035782,0.781940
400000,0.952892,-2.401384,8.485051,-1.225499,-0.096850,0.476597
404000,0.981623,-2.449268,8.485051,-0.889621,-0.020514,0.262856
408000,0.960075,-2.418144,8.432379,-0.584278,-0.005247,-0.118823
412000,0.912191,-2.398990,8.559271,-0.477408,-0.035782,-0.317297
416000,0.890643,-2.470816,8.439561,-0.370538,-0.463263,-0.332564
420000,0.916979,-2.432509,8.394072,-0.019392,-0.646469,-0.607373
424000,0.842759,-2.485181,8.310274,-0.278934,-0.753339,-0.714243
428000,0.852336,-2.485181,8.410830,-0.462140,-1.058682,-0.729510
