time_us,ax,ay,az,gx,gy,gz
0,-0.646434,-0.885855,8.458714,-3.042293,-0.096850,-0.515770
4000,-0.627281,-0.940921,8.516175,-3.072828,0.025287,-0.042487
8000,-0.677559,-0.967257,8.678981,-3.103362,0.132157,0.110184
12000,-0.617704,-1.027112,8.772355,-2.492675,0.391699,0.415528
16000,-0.545878,-0.960075,8.801085,-2.080461,0.773379,0.446062
20000,-0.550666,-0.928950,8.729259,-1.836186,1.292463,0.552933
24000,-0.598550,-0.955287,8.705317,-1.591912,1.567272,0.415528
28000,-0.682347,-0.907402,8.614338,-1.164430,1.078722,0.690337
32000,-0.749385,-0.940921,8.762778,-1.133896,0.177959,0.766673
36000,-0.711078,-0.948104,8.736442,-0.599545,-0.661736,0.965146
40000,-0.687136,-1.024718,8.690952,-0.507942,-1.379293,1.056749
44000,-0.677559,-0.957681,8.757990,-0.324736,-1.257156,1.163620
48000,-0.569820,-0.974440,8.734048,-0.370538,-1.196087,1.148352
52000,-0.474052,-0.900220,8.676587,-0.645346,-0.646469,1.285757
56000,-0.521936,-0.881066,8.772355,-0.965957,-0.234255,1.255223
60000,-0.428562,-0.847547,8.681376,-1.256034,0.574905,1.407894
64000,-0.462081,-0.885855,8.717288,-1.240766,1.155058,1.117818
68000,-0.466869,-0.826000,8.676587,-1.561377,1.735211,1.270490
72000,-0.462081,-0.823605,8.674192,-1.652980,1.613073,1.270490
76000,-0.354342,-0.881066,8.681376,-1.714049,1.307730,1.209421
80000,-0.438139,-0.890643,8.678981,-1.851454,0.788646,1.041482
84000,-0.416591,-0.821211,8.645462,-1.851454,0.422234,0.736139
88000,-0.385466,-0.799663,8.652645,-2.110996,0.620707,0.659803
92000,-0.306458,-0.847547,8.619126,-2.004125,0.361165,0.446062
96000,-0.258574,-0.816423,8.609550,-2.065194,0.452768,-0.011953
100000,-0.239420,-0.871489,8.482656,-1.943056,0.269562,-0.164625
104000,-0.234632,-0.893037,8.520964,-1.805652,-0.020514,-0.622640
108000,-0.287304,-0.888249,8.619126,-1.362904,-0.631201,-1.218060
112000,-0.361524,-0.893037,8.815451,-0.965957,-0.280056,-1.874548
116000,-0.428562,-0.873884,8.762778,-0.446873,-0.661736,-2.118823
120000,-0.502782,-0.914585,8.762778,-0.095728,-1.196087,-2.378365
124000,-0.632069,-0.928950,8.853758,0.209615,-1.318224,-2.210426
128000,-0.677559,-0.955287,8.729259,0.530226,-0.936545,-1.813480
132000,-0.703895,-0.967257,8.633492,0.270684,-0.066316,-1.615006
136000,-0.658405,-0.893037,8.580819,-0.156797,0.574905,-1.248594
140000,-0.620098,-0.907402,8.504205,-0.446873,1.032921,-0.744777
144000,-0.560243,-0.916979,8.621520,-0.385804,1.155058,-0.714243
148000,-0.543484,-0.945710,8.590396,-0.156797,1.002386,-1.004319
152000,-0.567426,-0.921768,8.640674,-0.004125,0.086356,-1.019587
156000,-0.553061,-0.914585,8.487445,-0.095728,-0.524331,-1.172258
160000,-0.579397,-0.938527,8.508993,-0.080461,-1.394560,-1.355464
164000,-0.658405,-0.897826,8.465898,-0.248400,-2.310591,-1.401266
168000,-0.603339,-0.869095,8.492233,-0.462140,-2.371660,-1.385999
172000,-0.656011,-0.912191,8.520964,-0.965957,-2.493797,-1.263861
176000,-0.725443,-0.969652,8.542512,-1.317102,-2.509064,-0.897449
180000,-0.653617,-0.931344,8.619126,-1.515576,-2.142652,-0.546304
184000,-0.715866,-0.967257,8.552089,-2.034660,-2.157919,-0.225693
188000,-0.708684,-0.988805,8.765172,-2.462140,-1.913644,0.110184
192000,-0.617704,-1.027112,8.755595,-1.897255,-2.051049,0.400261
196000,-0.557849,-1.015141,8.860941,-1.103362,-2.325858,0.705604
200000,-0.550666,-1.022324,8.930372,-0.446873,-1.043415,0.552933
204000,-0.562637,-1.039083,8.808268,0.026409,-0.951812,0.537665
208000,-0.514753,-1.043872,8.853758,0.469157,-1.119751,0.369726
212000,-0.584185,-1.024718,8.772355,0.514959,-1.012881,0.217055
216000,-0.584185,-1.046266,8.810662,0.484424,-0.982347,0.507131
220000,-0.450110,-1.065420,8.722076,0.805035,-0.356392,0.629268
224000,-0.418985,-0.991199,8.710106,0.805035,0.483302,0.446062
228000,-0.375890,-0.976834,8.705317,0.484424,0.651241,0.400261
232000,-0.414197,-0.914585,8.671799,0.148546,1.277195,0.278123
236000,-0.380678,-0.871489,8.769960,-0.141530,1.307730,0.094917
240000,-0.414197,-0.931344,8.774749,-0.049927,2.055821,0.018581
244000,-0.368707,-0.895431,8.757990,-0.034660,2.040554,0.186520
248000,-0.368707,-0.883460,8.901642,0.560760,1.750478,0.186520
252000,-0.342371,-0.897826,8.963891,1.461524,1.765745,-0.073022
256000,-0.325611,-0.864307,8.901642,2.224883,2.177959,-0.332564
260000,-0.351948,-0.830788,8.781932,2.606562,1.857348,-0.408900
264000,-0.524330,-0.840365,8.700529,2.805035,0.987119,-0.851648
268000,-0.505177,-0.888249,8.683769,2.911905,0.391699,-0.927984
272000,-0.495600,-0.912191,8.655039,3.034043,0.116890,-0.836380
276000,-0.502782,-0.926556,8.657434,2.835569,0.452768,-0.836380
280000,-0.454898,-0.928950,8.619126,2.682898,1.109257,-0.531037
284000,-0.505177,-0.950498,8.547300,2.240149,1.796279,-0.576838
288000,-0.442927,-0.912191,8.446744,1.766867,2.116890,-0.332564
292000,-0.524330,-0.902614,8.458714,1.095111,2.177959,-0.317297
296000,-0.490811,-0.952892,8.549694,0.438623,2.758112,-0.317297
300000,-0.488417,-0.849942,8.513782,-0.233133,3.307730,0.186520
304000,-0.500388,-0.986411,8.422802,-0.507942,3.643608,0.217055
308000,-0.421380,-0.967257,8.439561,-1.164430,3.506203,0.369726
312000,-0.495600,-0.933739,8.487445,-1.591912,3.216127,0.308658
316000,-0.476446,-0.976834,8.506598,-1.927789,2.544371,0.171253
320000,-0.454898,-0.948104,8.604761,-2.004125,2.223760,-0.088289
324000,-0.445322,-0.998382,8.676587,-2.202598,2.086356,-0.027220
328000,-0.442927,-0.964863,8.774749,-1.881988,2.193226,-0.073022
332000,-0.445322,-1.012747,8.750807,-1.378171,2.712310,0.033849
336000,-0.481235,-0.931344,8.734048,-0.981224,2.895516,0.018581
340000,-0.474052,-0.926556,8.655039,-0.950690,2.880249,0.217055
344000,-0.486023,-0.905008,8.669404,-0.798018,2.941318,0.339192
348000,-0.488417,-0.926556,8.540117,-0.752217,2.345898,0.140719
352000,-0.407014,-0.902614,8.616732,-0.660614,2.269562,0.110184
356000,-0.354342,-0.871489,8.549694,-0.340003,2.208493,0.018581
360000,-0.311246,-0.888249,8.609550,0.179081,2.330631,-0.469968
364000,-0.318429,-0.890643,8.631097,0.637096,2.315363,-0.714243
368000,-0.311246,-0.854730,8.678981,0.698165,2.758112,-0.973785
372000,-0.418985,-0.849942,8.552089,0.682898,2.422234,-1.385999
