time_us,ax,ay,az,gx,gy,gz
0,-1.391031,-1.441309,8.379706,-0.798018,-0.402194,0.201787
4000,-1.422156,-1.465251,8.432379,-0.813286,0.315363,0.308658
8000,-1.405396,-1.537078,8.305486,-0.645346,0.300096,0.323925
12000,-1.328782,-1.503559,8.281544,-0.492675,0.819180,0.171253
16000,-1.300052,-1.472434,8.377312,-0.187331,0.849715,0.125452
20000,-1.350330,-1.422156,8.291121,-0.263667,0.788646,-0.164625
24000,-1.374272,-1.508347,8.305486,-0.309469,0.727577,-0.302029
28000,-1.355118,-1.513135,8.418014,-0.813286,0.681776,-0.775312
32000,-1.388637,-1.491588,8.384495,-0.584278,0.452768,-0.714243
36000,-1.458069,-1.498770,8.403648,-0.752217,0.284829,-0.866915
40000,-1.424550,-1.462857,8.398860,-1.103362,-0.218988,-0.821113
44000,-1.403002,-1.470040,8.422802,-1.408705,-0.142652,-0.836380
48000,-1.347936,-1.460463,8.475474,-1.485041,-0.173186,-0.683709
52000,-1.345541,-1.493982,8.489840,-1.546110,-0.173186,-0.912716
56000,-1.410185,-1.534683,8.336611,-1.301835,-0.249522,-0.790579
60000,-1.462857,-1.493982,8.408437,-1.301835,-0.738072,-0.790579
64000,-1.400608,-1.508347,8.403648,-1.088094,-0.951812,-0.927984
68000,-1.472434,-1.448492,8.398860,-1.194965,-1.425095,-1.202793
72000,-1.429338,-1.479617,8.346188,-1.240766,-1.516698,-1.080655
76000,-1.486799,-1.448492,8.444349,-1.408705,-2.509064,-0.973785
80000,-1.541866,-1.520318,8.504205,-1.423972,-2.799140,-1.004319
84000,-1.465251,-1.558625,8.710106,-0.996492,-2.249522,-0.531037
88000,-1.498770,-1.498770,8.746018,-0.569010,-1.104484,-0.515770
92000,-1.513135,-1.546654,8.537724,-0.523209,-0.386927,-0.164625
96000,-1.467646,-1.529895,8.619126,-0.202598,0.574905,0.369726
100000,-1.572991,-1.584962,8.568848,-0.278934,1.429867,0.537665
104000,-1.556231,-1.565808,8.573636,-0.080461,0.971852,0.384994
108000,-1.527501,-1.644817,8.717288,0.423356,0.987119,0.323925
112000,-1.589750,-1.666364,8.645462,1.247783,1.628341,0.614001
116000,-1.493982,-1.635240,8.602366,1.889004,1.261928,0.491864
120000,-1.553837,-1.582567,8.535329,2.285951,0.498570,0.079650
124000,-1.467646,-1.596933,8.470686,2.377554,0.345898,-0.042487
128000,-1.503559,-1.608904,8.492233,2.163814,0.483302,0.155986
132000,-1.489193,-1.561020,8.449138,1.980608,0.819180,0.094917
136000,-1.503559,-1.575385,8.293514,1.782134,0.910783,0.278123
140000,-1.508347,-1.467646,8.408437,1.278317,1.414600,0.400261
144000,-1.561020,-1.577779,8.286332,0.988241,1.735211,0.491864
148000,-1.541866,-1.426944,8.219295,0.484424,2.132157,0.675070
152000,-1.491588,-1.515530,8.171411,-0.065194,2.010020,0.369726
156000,-1.505953,-1.498770,8.331821,-0.340003,1.826814,0.476597
160000,-1.563414,-1.424550,8.197746,-0.630080,1.536737,0.598734
164000,-1.553837,-1.446098,8.228871,-0.828552,1.170325,0.552933
168000,-1.575385,-1.448492,8.209718,-1.149163,0.971852,0.751406
172000,-1.558625,-1.431733,8.233660,-1.072828,0.681776,0.659803
176000,-1.534683,-1.364695,8.233660,-1.301835,0.406966,0.919345
180000,-1.467646,-1.391031,8.176199,-1.622446,0.284829,0.934612
184000,-1.546654,-1.429338,8.192958,-1.897255,0.010020,0.843009
188000,-1.501164,-1.450886,8.269572,-2.095728,-0.249522,0.781940
192000,-1.458069,-1.482011,8.367735,-1.881988,-0.341125,0.766673
196000,-1.472434,-1.465251,8.408437,-1.439240,-0.692270,0.522398
200000,-1.403002,-1.422156,8.403648,-1.057560,-0.539598,0.247589
204000,-1.477222,-1.491588,8.341399,-0.828552,-0.814408,0.079650
208000,-1.498770,-1.441309,8.370130,-0.309469,-0.967079,-0.134090
212000,-1.436521,-1.546654,8.437167,-0.233133,-1.333492,-0.088289
