time_us,ax,ay,az,gx,gy,gz
0,0.095768,-0.802058,8.892065,-3.958324,1.643608,3.346826
4000,0.251391,-0.945710,9.033323,-3.118629,2.010020,3.285757
8000,0.414197,-0.893037,9.105149,-1.591912,2.681776,2.904078
12000,0.395043,-0.895431,9.193734,-0.813286,3.338264,2.598734
16000,0.330400,-0.945710,9.299079,0.255417,3.735211,2.430795
20000,0.284910,-0.893037,9.255983,1.217249,3.643608,2.201787
24000,0.387861,-0.902614,9.088389,1.889004,3.842081,1.881177
28000,0.301669,-0.883460,9.006987,2.484425,3.185592,1.774307
32000,0.373495,-0.969652,8.884883,2.850837,2.452768,1.514765
36000,0.263362,-0.888249,8.865729,2.805035,1.948951,1.194154
40000,0.251391,-0.744597,8.832211,2.881371,1.857348,1.133085
44000,0.308852,-0.778116,8.657434,2.911905,1.689409,1.010948
48000,0.292093,-0.816423,8.705317,2.576027,1.200860,1.178887
52000,0.268151,-0.869095,8.729259,2.530226,1.078722,1.117818
56000,0.239420,-0.885855,8.669404,2.423356,0.361165,1.194154
60000,0.095768,-0.885855,8.784326,2.469157,-0.753339,1.239955
64000,0.150835,-0.823605,8.755595,2.163814,-1.577766,1.224688
68000,0.167594,-0.897826,8.765172,2.056943,-1.608301,1.453696
72000,0.122104,-0.790087,8.710106,1.889004,-1.486163,1.850642
76000,0.117316,-0.758962,8.738836,1.430989,-0.997614,2.201787
80000,0.155623,-0.732626,8.765172,1.400455,-0.997614,2.232322
84000,0.246603,-0.766145,8.681376,1.217249,-1.089217,2.522398
88000,0.198719,-0.732626,8.753201,1.217249,-0.967079,2.552932
92000,0.234632,-0.739808,8.683769,0.759233,-1.196087,2.888810
96000,0.335188,-0.746991,8.734048,0.835569,-0.860209,2.644536
100000,0.328006,-0.653617,8.822633,0.850837,-0.768606,2.232322
104000,0.284910,-0.699107,8.932767,1.171447,-0.814408,2.049116
108000,0.258574,-0.727837,8.908825,1.629462,-1.012881,1.774307
112000,0.184354,-0.778116,9.014170,2.331753,-1.287690,1.484230
116000,0.246603,-0.749385,8.927979,3.018775,-0.646469,1.377360
120000,0.184354,-0.773327,8.904037,3.263050,0.162692,1.148352
124000,0.181959,-0.742203,8.817844,3.492058,0.605440,1.423162
128000,0.165200,-0.799663,8.829816,3.415722,1.536737,1.438429
132000,0.062249,-0.713472,8.647857,3.247783,1.109257,1.346826
136000,0.059855,-0.746991,8.547300,2.866104,0.544371,1.423162
140000,0.129287,-0.723049,8.599973,2.484425,-0.386927,1.423162
144000,0.158017,-0.746991,8.664616,2.530226,-0.585400,1.224688
148000,0.131681,-0.751779,8.719683,2.530226,-0.005247,1.346826
152000,0.129287,-0.792481,8.643068,2.209615,0.162692,1.362093
156000,0.045490,-0.773327,8.813056,2.026409,-0.142652,1.423162
160000,0.035913,-0.727837,8.923190,2.072211,-0.554866,1.667436
164000,-0.007183,-0.718261,8.932767,2.316485,-0.890743,2.064383
168000,0.050278,-0.665588,8.911219,2.301218,-1.257156,2.522398
172000,0.112527,-0.656011,8.851364,2.102745,-1.409827,2.843009
176000,0.196325,-0.639252,8.892065,2.209615,-1.028148,2.858276
180000,0.208296,-0.684742,8.870518,2.194348,-0.753339,2.675070
184000,0.198719,-0.572214,8.884883,2.072211,-0.875476,2.705604
188000,0.232238,-0.574608,8.803479,2.377554,-0.921278,2.614001
192000,0.165200,-0.531513,8.729259,2.026409,-1.104484,2.598734
196000,0.086191,-0.469264,8.734048,1.889004,-2.096850,2.827742
200000,0.021548,-0.435745,8.801085,1.736333,-2.967079,3.041482
204000,-0.019154,-0.421380,8.865729,1.782134,-3.791507,3.591101
208000,-0.011971,-0.387861,8.841787,1.690531,-4.051049,3.988047
212000,0.117316,-0.390255,8.896853,1.553127,-3.089217,4.491864
216000,0.114922,-0.342371,8.851364,1.324119,-2.814408,5.056749
220000,0.067038,-0.287304,8.796297,1.140913,-2.417461,5.270490
224000,0.172383,-0.234632,8.839393,1.018775,-1.516698,5.423162
228000,0.213084,-0.208296,8.865729,1.125646,-0.585400,5.560566
232000,0.256180,-0.100556,8.906430,0.637096,0.437501,5.835375
236000,0.258574,-0.057461,8.887277,0.499691,1.017653,5.820108
240000,0.390255,0.016759,8.956709,0.285951,0.788646,5.239955
244000,0.404620,0.033519,8.841787,0.301218,-0.081583,4.400261
248000,0.521936,0.043096,9.074024,0.331753,-0.753339,4.003314
252000,0.550666,0.004788,8.856153,0.957707,-0.844942,3.072016
256000,0.557849,0.095768,8.772355,1.247783,-1.333492,2.003314
260000,0.502782,0.160412,8.669404,1.430989,-1.730438,1.270490
264000,0.438139,0.160412,8.609550,1.217249,-2.188453,0.736139
268000,0.471658,0.153229,8.616732,0.988241,-2.631201,0.094917
272000,0.328006,0.227449,8.599973,0.881371,-3.150285,-0.393632
276000,0.361524,0.260968,8.623915,0.285951,-3.654102,-0.653174
280000,0.347159,0.351948,8.501810,-0.416339,-4.127385,-1.095922
284000,0.277727,0.380678,8.868123,-0.752217,-3.425095,-1.019587
288000,0.162806,0.363919,8.918402,-1.637713,-2.478530,-0.912716
292000,0.153229,0.486023,8.963891,-2.614812,-1.608301,-0.592106
296000,0.124498,0.543484,9.193734,-3.668247,-1.073950,0.094917
300000,0.119710,0.665588,9.289502,-3.622446,1.032921,0.781940
304000,0.050278,0.821211,9.210494,-4.645347,-1.745705,0.827742
308000,0.222661,0.835576,9.459491,-5.072827,-0.799140,1.316291
312000,0.275333,0.943315,9.694122,-5.393438,0.941318,1.545299
316000,0.447716,1.127669,9.928755,-5.790385,2.132157,1.774307
320000,0.411803,1.199495,9.993398,-5.332370,5.002387,2.064383
324000,0.160412,1.244985,9.962274,-5.210233,-0.447995,1.438429
328000,0.445322,1.312023,10.151415,-4.645347,-0.951812,1.285757
332000,0.507571,1.405396,10.326192,-4.538477,-2.005247,0.140719
336000,0.905008,1.173159,10.591949,-3.454507,13.307730,3.331558
340000,-0.064643,1.704672,10.005369,-3.530843,1.521470,-1.660808
344000,0.390255,1.678335,9.713276,-2.492675,-7.180820,-2.622640
348000,0.565032,1.659182,10.153810,-2.752217,-4.646469,-3.111190
352000,0.548272,1.563414,9.940725,-0.385804,0.926050,-2.317297
356000,0.294487,1.872266,9.900024,-0.110996,-1.760972,-3.324930
360000,0.462081,1.843535,9.670180,-0.828552,-3.638835,-3.798213
364000,0.438139,2.006341,9.402030,-2.370538,-3.547232,-4.011953
