time_us,ax,ay,az,gx,gy,gz
0,-0.404620,-0.840365,8.331821,-1.530843,-0.967079,-0.225693
4000,-0.383072,-0.952892,8.439561,-1.775118,-1.516698,-0.378365
8000,-0.418985,-0.926556,8.331821,-2.248400,-1.684637,-0.103556
12000,-0.366313,-0.826000,8.362947,-2.584278,-1.776240,-0.027220
16000,-0.256180,-0.794875,8.422802,-3.179698,-1.119751,0.033849
20000,-0.201113,-0.785298,8.532935,-3.103362,-0.081583,0.018581
24000,-0.079009,-0.857124,8.667010,-2.996492,1.261928,-0.073022
28000,-0.114922,-0.835576,8.614338,-2.996492,1.613073,-0.683709
32000,-0.256180,-0.821211,8.667010,-2.736950,0.956585,-1.126457
36000,-0.304064,-0.833182,8.556877,-2.660614,0.513837,-1.676075
40000,-0.423774,-0.926556,8.580819,-2.553744,-0.127385,-2.011953
44000,-0.598550,-0.938527,8.511387,-2.767484,-0.600667,-1.889816
48000,-0.691924,-0.995988,8.602366,-2.736950,-1.928911,-1.859281
52000,-0.641646,-0.993594,8.798691,-2.630080,-2.844942,-1.218060
56000,-0.691924,-1.024718,8.892065,-2.187331,-3.165553,-0.637907
60000,-0.600945,-1.077391,8.911219,-1.820919,-2.799140,-0.088289
64000,-0.507571,-1.110910,8.892065,-1.576644,-1.654102,0.415528
68000,-0.387861,-1.024718,8.825027,-1.714049,-0.585400,0.843009
72000,-0.306458,-1.036689,8.796297,-1.439240,0.391699,1.133085
76000,-0.134075,-1.007959,8.896853,-0.874354,1.155058,0.797207
80000,-0.093374,-0.981623,8.930372,0.026409,2.422234,0.262856
84000,-0.011971,-0.914585,8.808268,0.713432,3.170325,-0.393632
88000,-0.090980,-0.826000,8.896853,1.140913,3.674142,-1.172258
92000,-0.213084,-0.835576,8.686164,0.988241,3.552005,-1.828747
96000,-0.418985,-0.780510,8.760384,1.110379,3.063455,-2.179892
100000,-0.495600,-0.761356,8.729259,1.064577,2.284829,-2.347831
104000,-0.581791,-0.694318,8.674192,0.942440,2.116890,-2.225693
108000,-0.706290,-0.679953,8.532935,0.576027,2.437501,-1.966151
112000,-0.802058,-0.634463,8.422802,-0.141530,2.620707,-1.615006
116000,-0.818817,-0.598550,8.382100,-0.706415,2.803913,-1.034854
120000,-0.840365,-0.593762,8.209718,-1.637713,2.406966,-0.714243
124000,-1.051055,-0.644040,8.327033,-2.691148,2.177959,-0.149358
128000,-0.926556,-0.632069,8.353370,-3.881988,1.078722,0.155986
132000,-0.926556,-0.627281,8.485051,-4.080462,0.544371,0.568200
136000,-0.905008,-0.675165,8.604761,-4.187331,0.132157,0.736139
140000,-0.919373,-0.749385,8.798691,-3.943056,-0.554866,0.736139
144000,-0.804452,-0.818817,8.908825,-2.859087,2.269562,1.575833
148000,-1.079785,-0.768539,8.815451,-3.225499,-1.211354,0.843009
152000,-0.933739,-0.713472,8.932767,-2.569010,1.093989,1.652169
156000,-1.003170,-0.646434,8.863335,-2.859087,1.735211,2.247589
160000,-1.051055,-0.524330,8.846576,-2.752217,0.926050,2.476597
164000,-0.921768,-0.450110,8.712500,-2.645346,1.093989,2.949879
168000,-0.981623,-0.287304,8.698134,-2.859087,0.773379,3.056749
172000,-0.950498,-0.213084,8.676587,-3.317102,0.941318,3.545299
176000,-0.919373,-0.107739,8.645462,-3.515576,0.376432,3.743773
180000,-0.849942,-0.007183,8.568848,-3.607178,1.368798,4.155986
184000,-0.842759,0.067038,8.662222,-3.927789,0.895516,3.789574
188000,-0.878672,0.079009,8.590396,-4.172065,-0.081583,4.049116
192000,-0.720655,0.088585,8.571242,-4.156797,-1.348759,3.774307
196000,-0.557849,0.143652,8.645462,-4.736950,-1.623568,3.301024
200000,-0.464475,0.146046,8.714894,-5.225499,-1.577766,2.812474
204000,-0.371101,0.146046,8.832211,-5.317102,-0.631201,2.461329
208000,-0.244209,0.165200,8.767567,-4.904889,-1.241889,1.423162
212000,-0.237026,0.227449,8.789114,-4.477407,0.269562,0.644536
216000,-0.397437,0.227449,8.877700,-4.843820,-1.394560,-0.714243
220000,-0.414197,0.189142,8.678981,-5.103362,-1.837308,-1.202793
224000,-0.423774,0.165200,8.918402,-4.965958,1.918417,-0.408900
228000,-0.629675,0.351948,8.968679,-7.576645,-2.341125,-1.782945
232000,-0.299275,0.304064,9.026140,-6.935423,-3.302957,-1.584472
236000,0.052672,0.411803,9.576807,-5.378171,8.193226,0.323925
240000,-0.864307,0.574608,9.188946,-8.859087,-4.570133,-3.340197
244000,-0.418985,0.514753,9.215282,-10.049927,-7.715171,-3.523403
248000,-0.392649,0.481235,9.471462,-10.401072,-6.295323,-3.813480
252000,-0.373495,0.524330,9.603143,-9.729317,-4.753339,-3.538671
256000,-0.392649,0.562637,9.868899,-9.958323,-7.089217,-4.240961
260000,-0.409408,0.553061,9.995792,-9.622446,-8.921278,-4.653174
264000,-0.220267,0.555455,10.256760,-8.843820,-5.822041,-4.500503
268000,-0.136469,0.557849,10.273520,-8.965958,-3.073950,-4.439434
272000,-0.222661,0.624887,10.352529,-9.301835,-1.959446,-4.439434
276000,-0.153229,0.651223,10.338163,-9.973591,-1.516698,-4.958518
280000,-0.253785,0.658405,10.333375,-9.775118,-0.646469,-5.126457
284000,-0.308852,0.720655,10.362105,-10.049927,-0.844942,-5.355464
288000,-0.361524,0.761356,10.481815,-10.523210,-2.096850,-5.981419
292000,-0.361524,0.790087,10.802638,-10.340003,-2.585400,-6.103556
296000,-0.304064,0.811634,10.977415,-9.729317,-0.677003,-6.134090
300000,-0.452504,0.746991,11.183316,-8.920156,-1.837308,-7.126457
304000,-0.418985,0.773327,11.231200,-8.110995,-0.799140,-7.126457
308000,-0.557849,0.847547,11.264719,-7.210233,1.032921,-7.263861
312000,-0.713472,0.840365,11.075577,-6.355270,1.490936,-8.317297
316000,-0.852336,0.773327,10.912771,-5.133897,0.086356,-8.698977
320000,-0.814029,0.794875,10.697293,-4.202599,0.529104,-9.385999
324000,-0.854730,0.670376,10.381259,-3.088094,-0.524331,-10.256228
328000,-0.893037,0.526724,10.156203,-2.599545,0.345898,-10.240961
332000,-1.122881,0.500388,9.801862,-2.813286,-4.554865,-12.408900
336000,-1.098939,0.383072,9.540894,-2.874354,-3.806774,-11.981419
340000,-1.070208,0.287304,9.854534,-3.546110,-3.165553,-12.637908
344000,-1.130063,0.239420,9.622296,-3.301835,-3.974713,-13.538671
348000,-1.072602,0.270545,9.483433,-2.798018,-2.692270,-14.195160
352000,-1.019930,0.318429,9.205706,-3.347636,1.093989,-15.233328
356000,-1.211466,0.375890,9.069236,-5.088095,1.307730,-15.767678
360000,-1.288081,0.409408,8.882488,-6.217866,1.964218,-16.134090
364000,-1.398214,0.435745,8.772355,-7.591911,0.330631,-16.958517
368000,-1.498770,0.531513,8.638280,-9.454507,-2.157919,-17.279127
372000,-1.584962,0.646434,8.690952,-10.874354,-4.554865,-17.309662
376000,-1.620875,0.639252,8.961497,-11.652981,-6.570133,-17.034853
380000,-1.515530,0.763750,9.143456,-11.607179,-8.218987,-15.935617
384000,-1.292869,0.828394,9.011775,-11.927790,-8.921278,-15.599740
388000,-1.019930,0.933739,8.956709,-11.027026,-4.951812,-14.790579
392000,-1.034295,1.015141,8.676587,-11.439240,-4.341125,-14.637908
396000,-1.074997,1.043872,8.444349,-12.981225,-5.394560,-14.683709
400000,-1.074997,1.029507,8.379706,-15.546111,-8.509065,-14.927984
404000,-1.058237,1.079785,8.465898,-18.004124,-10.386927,-14.912717
408000,-0.933739,0.991199,8.592790,-19.530842,-12.478530,-14.943251
412000,-0.708684,1.027112,8.683769,-20.599545,-13.547233,-15.187526
416000,-0.533907,1.096544,8.738836,-21.759850,-13.852576,-16.088289
420000,-0.320823,1.132457,8.671799,-22.340002,-14.738072,-17.202791
424000,-0.253785,1.199495,8.731653,-22.996490,-17.211355,-18.439434
428000,-0.134075,1.051055,8.609550,-21.729315,-18.585400,-19.920349
432000,0.117316,1.063026,8.872911,-23.301834,-21.272423,-22.011953
436000,0.301669,1.041478,8.664616,-22.660612,-22.417461,-23.920349
440000,0.653617,0.893037,8.669404,-22.355270,-21.119751,-25.324930
444000,0.447716,0.718261,8.736442,-21.775116,-20.402195,-27.111189
448000,0.215478,0.517148,8.726865,-22.187330,-22.554867,-28.271494
452000,0.059855,0.251391,8.693346,-22.996490,-23.531965,-28.027220
456000,-0.155623,0.038307,8.844181,-24.095728,-24.875477,-27.553938
460000,-0.191536,-0.177171,8.906430,-25.088095,-24.524332,-25.966150
464000,-0.301669,-0.361524,8.937555,-26.065193,-23.989981,-25.019587
468000,-0.557849,-0.579397,8.762778,-27.301834,-24.951813,-23.615005
472000,-0.727837,-0.634463,8.817844,-28.874355,-25.318224,-21.248594
476000,-0.912191,-0.835576,8.803479,-31.927788,-26.844942,-18.821114
480000,-0.976834,-1.005565,8.762778,-31.897255,-28.890743,-16.912716
484000,-1.103727,-1.149217,8.609550,-31.164429,-28.768606,-13.645541
488000,-1.407791,-1.192312,8.561666,-30.614811,-32.463264,-10.775312
492000,-1.333570,-1.304840,8.566454,-30.110996,-36.188454,-7.050121
496000,-1.072602,-1.383849,8.817844,-28.065193,-35.486164,-3.523403
500000,-1.132457,-1.549049,8.798691,-25.607178,-33.425095,0.629268
504000,-0.919373,-1.491588,8.681376,-23.225498,-31.577766,4.018581
508000,-0.780510,-1.489193,8.489840,-21.668247,-30.432728,7.713238
512000,-0.691924,-1.493982,8.437167,-19.698780,-29.989981,10.461329
516000,-0.560243,-1.467646,8.396465,-18.004124,-30.341125,13.117818
520000,-0.407014,-1.450886,8.238448,-17.500307,-30.554867,15.163619
524000,0.016759,-1.446098,8.135497,-18.004124,-30.325859,17.026215
528000,0.474052,-1.335965,8.022970,-18.981224,-29.104485,18.369726
532000,0.981623,-1.242591,7.996634,-19.439240,-27.822042,18.384995
536000,1.738190,-1.151611,8.252813,-20.095728,-25.791508,17.667437
540000,2.624045,-1.089362,8.386889,-20.187330,-21.715172,14.583467
544000,3.313575,-1.086968,8.372523,-19.118628,-16.539598,10.003314
548000,3.581726,-1.082179,8.226477,-17.652979,-12.280057,4.186521
552000,3.529053,-1.091756,8.109161,-17.103361,-11.165553,-2.256228
556000,3.126827,-1.144428,7.733272,-17.301834,-17.837309,-8.912717
560000,3.330335,-1.379060,7.886500,-16.049927,-11.043416,-11.721877
564000,2.971204,-1.498770,7.936779,-15.332370,-4.692270,-14.088289
568000,2.566584,-1.616086,7.486669,-15.805652,1.032921,-14.729510
572000,2.214637,-1.812411,7.417237,-17.347635,5.872615,-14.989053
576000,1.771709,-2.085350,7.053318,-19.423971,8.666508,-14.195160
580000,1.304840,-2.322376,6.833052,-23.897255,10.345898,-12.744778
584000,1.156399,-2.683900,7.299921,-27.362904,10.742844,-11.095922
588000,0.854730,-2.901772,7.656657,-30.630077,11.368798,-8.500503
592000,0.691924,-3.110068,7.857770,-31.057560,11.475668,-5.553937
596000,0.921768,-3.423708,8.106767,-31.317101,13.750478,-2.347831
600000,1.017536,-3.596091,8.319851,-31.118629,19.811546,1.209421
604000,1.082179,-3.926491,8.042124,-30.294201,22.239027,3.621635
608000,1.149217,-4.015076,7.785944,-29.027027,23.063456,5.911711
612000,1.230620,-4.115633,7.556100,-27.912521,25.674141,7.362093
616000,1.189918,-4.326323,7.417237,-27.943056,23.933683,8.171253
620000,1.149217,-4.383783,7.101202,-27.775116,20.727577,8.843008
624000,1.240196,-4.809951,7.003040,-26.355270,19.964218,9.835375
628000,1.151611,-4.999093,6.780379,-25.988857,19.093988,10.827742
632000,1.209072,-5.260061,6.567295,-24.889620,19.093988,12.629268
636000,1.233014,-5.336676,6.557718,-25.607178,13.826814,13.010947
640000,1.565808,-5.449203,6.476315,-26.798018,12.116890,14.308658
644000,2.171541,-5.465962,6.622362,-28.049927,10.666508,14.507131
648000,2.506729,-5.439626,6.447585,-28.492676,12.254294,14.644535
652000,2.844312,-5.425261,6.351817,-28.340004,13.307730,12.980413
656000,3.186682,-5.310339,6.208165,-28.813286,15.781012,10.201787
660000,3.679888,-5.216966,6.313510,-29.485039,24.681776,7.835375
664000,3.722984,-5.133168,6.200983,-30.828552,27.521469,3.377360
668000,3.785233,-5.173870,5.810728,-32.248398,26.681776,-2.790579
672000,4.187459,-5.135562,5.597643,-33.408703,33.322998,-8.134090
676000,3.931279,-5.164293,5.298368,-35.714046,30.651241,-16.805845
680000,4.077325,-5.114015,4.939238,-38.462139,32.468037,-24.485235
684000,3.986346,-5.341464,4.659117,-41.866718,36.941319,-32.836380
688000,3.718195,-5.389348,4.496311,-45.256031,38.071087,-42.073021
692000,3.172317,-5.825093,4.661511,-48.156796,34.834446,-50.851646
696000,2.592921,-6.016629,4.917690,-50.630077,28.803913,-59.996685
