time_us,ax,ay,az,gx,gy,gz
0,-0.081403,-0.746991,8.836999,0.423356,-0.478530,1.591100
4000,0.083797,-0.756568,8.892065,1.278317,-0.997614,1.133085
8000,0.100556,-0.634463,8.916007,1.889004,-1.226621,0.522398
12000,0.071826,-0.641646,8.762778,2.270684,-1.394560,-0.073022
16000,-0.011971,-0.667982,8.616732,2.820302,-1.684637,-0.302029
20000,-0.050278,-0.701501,8.518570,2.957707,-1.608301,-0.485235
24000,-0.090980,-0.656011,8.386889,2.331753,-1.302957,-0.393632
28000,-0.100556,-0.648829,8.360553,1.614195,-1.135018,-0.195159
32000,0.002394,-0.634463,8.408437,0.835569,-0.524331,0.064383
36000,-0.009577,-0.644040,8.386889,0.484424,-0.203721,-0.073022
40000,0.105345,-0.603339,8.358158,0.148546,0.574905,-0.240961
44000,0.047884,-0.560243,8.401254,-0.446873,0.620707,-0.622640
48000,0.033519,-0.577003,8.482656,-1.240766,0.544371,-0.973785
52000,0.043096,-0.624887,8.573636,-1.546110,0.666508,-0.973785
56000,0.004788,-0.656011,8.657434,-1.637713,1.093989,-1.233327
60000,-0.088585,-0.670376,8.872911,-1.698782,1.552005,-0.912716
64000,-0.184354,-0.675165,8.738836,-1.790385,2.116890,-0.836380
68000,-0.332794,-0.694318,8.872911,-2.049927,2.574905,-0.332564
72000,-0.411803,-0.663194,8.939949,-2.034660,2.406966,0.155986
76000,-0.344765,-0.687136,8.896853,-2.080461,2.910783,0.965146
80000,-0.347159,-0.656011,8.930372,-2.004125,3.964219,1.881177
84000,-0.323217,-0.622492,8.827422,-1.714049,4.071089,2.247589
88000,-0.232238,-0.622492,8.899248,-1.271301,3.643608,2.568200
92000,-0.059855,-0.622492,8.975863,-0.126262,3.475669,2.384994
96000,0.093374,-0.579397,8.942344,0.637096,3.994753,1.377360
100000,0.165200,-0.560243,8.839393,1.171447,3.796279,0.400261
104000,0.215478,-0.586579,8.762778,1.659997,3.093989,-0.760045
108000,0.062249,-0.545878,8.805874,2.209615,1.842081,-1.813480
112000,-0.050278,-0.538695,8.683769,2.545493,0.406966,-2.576838
116000,-0.158017,-0.517148,8.789114,2.194348,-1.470896,-2.882182
120000,-0.177171,-0.612916,8.686164,2.316485,-2.035782,-2.927984
124000,-0.186748,-0.667982,8.722076,2.530226,-2.432728,-2.912716
128000,-0.213084,-0.581791,8.564059,2.789768,-2.524331,-2.607373
132000,-0.193930,-0.569820,8.647857,2.148547,-1.898377,-2.347831
136000,-0.203507,-0.634463,8.602366,1.812669,-1.318224,-2.088289
140000,-0.265756,-0.636858,8.731653,1.369921,-0.692270,-1.752411
144000,-0.428562,-0.591368,8.681376,0.850837,-0.722805,-1.004319
148000,-0.533907,-0.541090,8.719683,0.301218,-0.951812,-0.393632
152000,-0.454898,-0.593762,8.942344,0.408088,-1.486163,0.323925
156000,-0.320823,-0.591368,9.126697,1.186714,-1.486163,0.690337
160000,-0.215478,-0.536301,9.277532,1.950073,-0.844942,0.904078
164000,-0.215478,-0.574608,9.141062,2.728699,-0.524331,0.736139
168000,-0.186748,-0.509965,9.047688,3.003508,-0.081583,0.644536
172000,-0.272939,-0.493206,8.983045,3.232516,-0.127385,0.384994
176000,-0.325611,-0.507571,8.844181,3.034043,-0.463263,0.491864
180000,-0.454898,-0.378284,8.875306,2.621829,-0.661736,0.415528
184000,-0.359130,-0.407014,8.851364,2.820302,-0.768606,0.568200
188000,-0.363919,-0.316035,8.746018,2.789768,-0.447995,0.904078
192000,-0.318429,-0.306458,8.707711,2.514959,-1.180820,0.858276
196000,-0.234632,-0.184354,8.710106,2.072211,-1.455629,0.797207
200000,-0.158017,-0.208296,8.724471,1.476791,-1.531965,0.583467
204000,-0.210690,-0.227449,8.700529,1.293585,-1.165553,0.766673
208000,-0.335188,-0.146046,8.626308,0.774501,-1.974713,0.980413
212000,-0.354342,-0.146046,8.705317,0.194348,-2.661736,1.346826
216000,-0.323217,-0.045490,8.825027,-0.156797,-3.501430,1.926978
220000,-0.177171,-0.011971,8.892065,-0.553744,-2.692270,1.881177
224000,-0.201113,-0.009577,8.918402,-1.133896,-1.959446,1.774307
228000,-0.146046,0.023942,9.107543,-1.836186,-1.760972,1.926978
232000,-0.129287,0.098162,9.172187,-1.881988,-0.951812,1.820108
236000,-0.071826,0.158017,9.346964,-1.378171,-0.325858,1.514765
240000,0.004788,0.208296,9.291897,-1.027026,-0.173186,0.766673
244000,-0.019154,0.277727,9.330204,-0.859087,-0.356392,-0.088289
248000,-0.059855,0.316035,9.430760,-0.507942,-1.348759,-0.882182
252000,-0.026336,0.414197,9.414001,-0.095728,-2.005247,-1.691342
256000,-0.117316,0.476446,9.538500,0.423356,-2.814408,-2.531037
260000,-0.177171,0.591368,9.358934,0.621829,-4.432728,-3.279129
264000,-0.344765,0.615310,9.354146,0.743966,-6.081583,-3.615006
268000,-0.464475,0.588974,9.354146,1.018775,-7.135018,-3.676075
272000,-0.308852,0.804452,9.495404,1.995875,0.132157,-1.095922
276000,-0.804452,1.156399,9.246407,-1.088094,-7.241889,-1.844014
280000,-0.418985,1.273715,9.414001,0.102745,1.460402,2.155986
284000,-1.077391,1.817199,9.270349,-3.179698,-2.402194,1.178887
288000,-0.890643,2.013524,9.277532,-6.538477,-6.585400,1.835375
292000,-0.756568,2.236184,9.550470,-9.347637,-7.150285,2.690337
296000,-0.500388,2.329558,9.698911,-9.256034,-3.715171,3.957513
300000,-0.572214,2.564190,9.787497,-9.866721,-2.921278,4.232322
304000,-0.553061,2.731784,9.971850,-11.057561,-4.218988,4.293391
308000,-0.462081,2.868254,9.957485,-9.729317,-4.081583,3.774307
312000,-0.387861,2.992752,10.192117,-11.622446,-4.066316,3.774307
316000,-0.237026,3.102885,10.180145,-11.179698,-5.073949,2.949879
320000,0.098162,3.126827,10.204087,-11.286569,-6.692270,1.591100
324000,0.227449,3.265691,10.299856,-11.256034,-6.005247,0.843009
328000,0.277727,3.265691,9.880871,-11.820919,-8.860209,-1.187526
332000,0.486023,3.406949,9.636662,-12.355271,-8.463263,-1.966151
336000,0.354342,3.541024,9.342175,-15.927789,-11.669370,-4.027220
340000,0.675165,3.440468,9.574412,-16.217865,-15.547233,-5.645541
344000,1.101333,3.303998,9.780313,-14.401073,-13.776240,-6.729510
348000,1.055843,3.327940,9.641450,-14.340003,-13.180820,-8.103557
352000,1.113304,3.294421,9.502586,-15.042293,-12.447996,-9.752412
356000,1.271321,3.177106,9.205706,-15.378171,-15.058682,-11.767678
360000,1.592144,2.997540,9.074024,-16.828552,-14.447996,-13.202793
364000,1.821988,2.908955,9.038112,-16.645346,-9.715171,-14.866915
