time_us,ax,ay,az,gx,gy,gz
0,0.038307,-0.328006,8.549694,0.148546,-1.272423,-1.615006
4000,-0.033519,-0.335188,8.453926,-0.126262,-2.127385,-2.500503
8000,-0.002394,-0.407014,8.542512,-0.645346,-2.570133,-2.912716
12000,-0.105345,-0.409408,8.638280,-0.981224,-2.035782,-2.989052
16000,-0.177171,-0.399832,8.535329,-1.378171,-0.997614,-2.912716
20000,-0.256180,-0.452504,8.501810,-1.805652,-0.386927,-2.790579
24000,-0.296881,-0.488417,8.497022,-2.324736,0.361165,-2.500503
28000,-0.366313,-0.488417,8.432379,-2.599545,1.307730,-1.935617
32000,-0.411803,-0.495600,8.386889,-2.599545,2.055821,-1.279129
36000,-0.430956,-0.524330,8.322245,-2.492675,3.216127,-0.317297
40000,-0.447716,-0.478840,8.303091,-2.981224,4.071089,0.430795
44000,-0.395043,-0.519542,8.317456,-3.439240,4.529104,1.209421
48000,-0.280122,-0.404620,8.439561,-3.958324,6.315363,2.094917
52000,-0.241814,-0.512359,8.360553,-4.248401,6.040555,2.705604
56000,-0.169988,-0.483629,8.475474,-4.202599,3.689409,1.896444
60000,-0.021548,-0.505177,8.774749,-3.576644,2.452768,1.621635
64000,0.038307,-0.560243,8.827422,-2.141530,2.193226,1.072016
68000,-0.059855,-0.481235,8.777143,-1.194965,1.414600,0.079650
72000,0.004788,-0.488417,8.647857,-0.904888,0.162692,-0.363098
76000,-0.026336,-0.531513,8.564059,-0.584278,0.300096,-1.019587
80000,-0.023942,-0.562637,8.513782,-0.813286,0.376432,-1.431800
84000,-0.059855,-0.600945,8.427590,-1.027026,-0.814408,-2.149358
88000,-0.110133,-0.627281,8.348581,-1.225499,-1.593034,-2.653174
92000,-0.179565,-0.675165,8.487445,-1.698782,-3.058682,-2.851648
96000,-0.265756,-0.756568,8.623915,-2.233133,-3.425095,-3.202793
100000,-0.301669,-0.751779,8.693346,-2.599545,-3.684637,-2.851648
104000,-0.407014,-0.854730,8.750807,-2.859087,-3.318224,-2.729510
108000,-0.450110,-0.835576,8.614338,-3.561377,-2.997614,-2.515770
112000,-0.438139,-0.869095,8.671799,-4.095729,-2.707537,-2.057755
116000,-0.450110,-0.926556,8.614338,-4.569011,-2.661736,-1.706609
120000,-0.368707,-0.938527,8.657434,-4.752217,-2.432728,-1.584472
124000,-0.366313,-0.976834,8.640674,-5.072827,-2.417461,-1.508136
128000,-0.385466,-1.065420,8.765172,-4.996491,-2.982346,-1.630274
132000,-0.368707,-1.096544,8.853758,-5.088095,-3.913644,-1.553938
136000,-0.497994,-1.268927,8.906430,-4.920156,-4.646469,-1.889816
140000,-0.538695,-1.314417,9.066842,-4.630079,-6.051049,-1.615006
144000,-0.469264,-1.414973,9.229648,-4.324736,-7.486163,-1.889816
148000,-0.471658,-1.556231,9.241618,-3.454507,-8.722805,-1.782945
152000,-0.447716,-1.556231,9.351752,-2.569010,-9.333492,-2.118823
156000,-0.380678,-1.649605,9.493010,-1.622446,-10.203721,-2.149358
160000,-0.390255,-1.692701,9.411607,-0.416339,-10.554866,-2.317297
164000,-0.407014,-1.714248,9.416395,0.194348,-10.829675,-2.592106
168000,-0.208296,-1.774103,9.440337,0.911905,-10.188454,-2.347831
172000,-0.289698,-1.845930,9.533711,1.583661,-8.814408,-2.149358
176000,-0.325611,-1.879448,9.488221,2.148547,-7.638835,-1.828747
180000,-0.423774,-1.987187,9.483433,2.514959,-6.707537,-1.095922
184000,-0.452504,-1.999158,9.361329,1.873737,-5.547232,-0.134090
188000,-0.387861,-1.994370,9.507375,1.476791,-4.341125,0.461329
192000,-0.368707,-2.099715,9.612720,1.446256,-3.058682,0.934612
196000,-0.306458,-2.078167,9.686940,2.209615,-1.241889,1.804841
200000,-0.296881,-2.104503,9.686940,2.850837,0.330631,2.446062
204000,-0.332794,-2.164358,9.528923,3.385188,0.864982,2.919345
208000,-0.251391,-2.169147,9.583989,4.469157,2.025287,3.545299
212000,-0.328006,-2.209848,9.483433,5.324119,2.376432,3.575833
216000,-0.423774,-2.257732,9.586384,5.934806,0.910783,4.003314
220000,-0.881066,-2.068590,9.354146,4.698165,-7.562499,2.751406
224000,0.179565,-2.224213,10.345345,8.347020,1.658875,4.736139
228000,-0.294487,-2.248155,9.725247,10.438622,0.406966,5.407895
232000,-0.129287,-2.138022,9.730036,12.209615,2.010020,5.713238
236000,-0.138864,-2.286463,9.631873,12.942439,2.605440,6.155986
240000,-0.347159,-2.243367,9.533711,14.255417,-0.829675,6.110185
244000,-0.143652,-2.317587,9.648633,17.201982,-2.570133,6.339192
248000,-0.071826,-2.319981,9.816227,19.797401,-3.715171,6.125452
252000,-0.038307,-2.327164,9.739613,21.492058,-6.341125,5.545299
256000,0.011971,-2.324770,9.583989,23.492058,-6.860209,5.316291
260000,0.014365,-2.375048,9.493010,24.667631,-6.203721,5.621635
264000,0.146046,-2.348712,9.222465,25.232517,-3.913644,5.728505
268000,0.210690,-2.197877,8.829816,25.522593,0.101623,5.453696
272000,0.129287,-2.128445,8.401254,25.263052,4.147425,5.896444
276000,0.009577,-2.090138,8.415619,24.377556,4.788646,5.911711
280000,-0.114922,-2.023100,8.233660,23.156181,5.032921,5.972780
284000,-0.165200,-2.085350,8.092402,21.950073,7.521471,6.751406
288000,-0.356736,-1.920150,7.869741,19.598928,10.010019,8.491863
292000,-0.517148,-1.853112,7.572860,16.591295,9.368798,10.354459
296000,-0.435745,-1.798046,7.694964,11.369921,10.040554,11.194154
300000,-0.174777,-1.798046,7.769185,8.927173,13.674142,13.270490
304000,-0.153229,-1.747767,7.982268,5.049310,12.773378,13.865910
308000,-0.062249,-1.690306,8.552089,2.224883,10.590172,13.484230
312000,-0.215478,-1.661576,8.846576,2.362287,0.223760,11.010947
316000,0.706290,-1.750161,9.674969,4.560760,4.254295,10.980413
320000,0.658405,-1.769315,10.321404,4.911905,4.742845,9.392627
324000,0.493206,-1.776498,10.544065,6.438623,0.010020,7.056749
328000,0.363919,-1.814805,10.967838,8.362287,-2.844942,4.736139
332000,0.026336,-1.774103,10.790668,9.934806,-9.547233,2.827742
336000,-0.074220,-1.752556,10.951078,11.629462,-13.287690,2.018581
340000,0.057461,-1.769315,10.896012,13.201982,-13.669370,1.896444
344000,0.081403,-1.697489,10.998962,13.263050,-9.837309,2.904078
348000,-0.016759,-1.951274,11.030087,12.591294,-8.463263,3.026215
352000,0.052672,-1.951274,11.022904,13.079844,-5.852575,4.033849
356000,0.074220,-1.759738,10.967838,12.133279,-3.241888,4.827742
360000,0.258574,-1.649605,10.694899,10.957706,-0.127385,3.789574
364000,0.330400,-1.666364,10.522516,10.545493,1.872615,2.094917
368000,0.050278,-1.731008,10.532093,11.400455,1.490936,0.430795
372000,-0.181959,-2.176329,10.855310,14.056943,-4.051049,-1.630274
376000,-0.304064,-2.545036,11.659762,19.095112,-13.669370,-3.034854
380000,-0.174777,-3.045424,12.713211,26.774502,-21.928911,-5.370731
384000,0.000000,-3.215413,13.611036,34.102745,-26.066317,-7.279129
388000,-0.344765,-3.217807,13.845669,43.293587,-26.341125,-9.538671
392000,-0.445322,-3.280056,14.130578,52.789768,-17.928911,-7.813479
396000,-1.386243,-3.275268,14.030022,54.972973,-25.241888,-8.790579
400000,-1.288081,-3.392584,14.583082,61.858471,-24.692270,-7.309663
404000,-1.264138,-3.313575,14.791378,68.530228,-19.043415,-4.347831
408000,-0.905008,-3.327940,14.611813,75.736336,-9.501431,-0.760045
412000,-0.857124,-3.184288,13.946225,82.301216,-0.096850,1.545299
416000,-0.672771,-2.923320,13.105860,89.324120,5.414600,1.911711
420000,0.035913,-2.789245,12.054806,97.186714,20.880249,6.094917
424000,0.124498,-2.161964,10.409989,97.461525,35.338264,8.155986
428000,0.179565,-1.716643,8.695741,93.385185,45.399334,9.530031
432000,0.002394,-1.702277,7.922413,93.369919,52.971851,11.178886
436000,0.100556,-1.563414,6.976704,93.400459,61.124523,14.049115
440000,0.021548,-1.211466,5.861006,92.576027,65.811546,16.278124
444000,-0.354342,-0.823605,4.570531,87.308853,60.101624,15.652169
448000,0.146046,-0.806846,3.957615,85.598930,63.826817,18.675070
452000,-0.428562,-0.351948,3.224990,75.721069,54.956585,18.293390
456000,-0.306458,-0.107739,3.423708,70.499695,55.460400,20.278124
460000,-0.672771,0.040701,3.581726,62.896641,52.406967,22.720873
464000,-0.940921,0.050278,3.837905,55.705799,43.368797,24.400261
468000,-0.746991,0.090980,3.912126,49.369923,35.109257,27.148354
472000,-0.497994,0.227449,4.393360,42.331753,35.689407,31.087284
476000,-0.306458,0.581791,4.807557,34.667629,28.697042,31.606369
480000,0.162806,0.732626,5.707777,28.392822,19.536737,31.102551
