time_us,ax,ay,az,gx,gy,gz
0,-0.474052,-0.761356,8.827422,-2.935423,-7.394560,-1.905083
4000,-0.464475,-0.758962,8.992621,-2.309469,-7.745705,-2.027220
8000,-0.435745,-0.746991,8.789114,-2.141530,-6.692270,-1.813480
12000,-0.548272,-0.689530,8.638280,-2.477408,-5.928911,-1.599739
16000,-0.543484,-0.744597,8.678981,-2.049927,-6.371659,-0.989052
20000,-0.414197,-0.799663,8.894460,-1.149163,-5.425095,-0.698976
24000,-0.282516,-0.773327,8.829816,-0.462140,-3.608301,-0.775312
28000,-0.215478,-0.835576,8.717288,-0.065194,-2.310591,-1.065388
32000,-0.316035,-0.847547,8.599973,0.072211,-1.989980,-1.477602
36000,-0.294487,-0.931344,8.643068,0.606562,-2.264789,-1.523403
40000,-0.318429,-1.012747,8.829816,1.064577,-3.272423,-2.134090
44000,-0.246603,-1.084573,9.040505,1.232516,-4.722805,-2.760045
48000,-0.256180,-1.082179,9.121908,1.568394,-4.844942,-2.989052
52000,-0.320823,-1.146823,9.117120,1.705798,-4.081583,-3.279129
56000,-0.512359,-1.161188,8.961497,2.163814,-3.104484,-2.973785
60000,-0.588974,-1.170765,8.932767,2.408089,-1.776240,-2.424167
64000,-0.665588,-1.158794,8.846576,2.118012,-0.051049,-1.508136
68000,-0.660800,-1.089362,8.846576,1.049310,2.559638,-0.011953
72000,-0.713472,-1.089362,8.832211,0.285951,5.048188,0.736139
76000,-0.600945,-1.024718,8.853758,-0.355270,7.246661,1.850642
80000,-0.608127,-0.998382,8.901642,-0.370538,8.391699,2.552932
84000,-0.648829,-0.969652,8.856153,-0.431606,8.330630,2.705604
88000,-0.708684,-0.936133,8.772355,-0.889621,7.658875,2.904078
92000,-0.754174,-0.876278,8.738836,-1.607178,6.559639,2.888810
96000,-0.715866,-0.890643,8.805874,-1.652980,4.116890,2.965146
100000,-0.538695,-0.854730,8.980651,-0.752217,2.773379,2.537665
104000,-0.378284,-0.885855,9.023746,0.331753,1.384066,1.820108
108000,-0.359130,-0.883460,8.872911,1.537859,-0.280056,0.781940
112000,-0.373495,-0.869095,8.796297,1.965340,-2.524331,-0.408900
116000,-0.531513,-0.890643,8.882488,2.743967,-5.638835,-1.645541
120000,-0.682347,-0.921768,8.911219,3.385188,-9.409828,-2.317297
124000,-0.684742,-0.995988,9.141062,3.934806,-11.959446,-2.668442
128000,-0.545878,-1.015141,9.358934,4.789768,-12.295324,-2.302029
132000,-0.488417,-0.933739,9.299079,5.125646,-11.089217,-2.195159
136000,-0.383072,-0.883460,9.323022,5.522593,-8.860209,-2.225693
140000,-0.430956,-0.964863,9.071630,5.873737,-5.822041,-2.088289
144000,-0.442927,-0.948104,8.985439,5.904272,-3.226621,-2.286762
