time_us,ax,ay,az,gx,gy,gz
0,-0.478840,-1.012747,8.271967,-0.843820,1.948951,-0.973785
4000,-0.562637,-1.034295,8.283937,-1.454507,0.483302,-1.309663
8000,-0.569820,-1.156399,8.362947,-2.202598,-0.463263,-1.294396
12000,-0.577003,-1.137246,8.372523,-2.523209,-1.150285,-1.538671
16000,-0.577003,-1.137246,8.403648,-3.072828,-1.562499,-1.691342
20000,-0.663194,-1.242591,8.549694,-3.179698,-1.883110,-1.279129
24000,-0.790087,-1.271321,8.604761,-3.164430,-2.463263,-1.019587
28000,-0.842759,-1.338359,8.678981,-3.042293,-2.814408,-0.439434
32000,-0.840365,-1.338359,8.904037,-2.950690,-2.692270,-0.179892
36000,-0.804452,-1.288081,8.865729,-2.584278,-2.463263,0.323925
40000,-0.785298,-1.328782,8.853758,-2.309469,-1.654102,0.827742
44000,-0.706290,-1.357512,8.863335,-1.668247,-1.150285,1.148352
48000,-0.672771,-1.261744,8.760384,-1.103362,-0.799140,1.530032
52000,-0.529119,-1.244985,8.829816,-1.164430,-0.386927,1.682703
56000,-0.368707,-1.144428,8.887277,-0.538476,0.010020,1.560566
60000,-0.320823,-1.168370,8.841787,0.194348,1.124524,1.239955
64000,-0.342371,-1.106121,8.736442,0.469157,2.254295,1.072016
68000,-0.304064,-1.067814,8.724471,0.881371,2.452768,0.568200
72000,-0.277727,-1.024718,8.585608,1.064577,3.002386,0.614001
76000,-0.335188,-0.943315,8.350976,0.850837,3.338264,-0.011953
80000,-0.308852,-1.051055,8.427590,0.011142,3.032921,-0.515770
84000,-0.435745,-0.967257,8.298303,-0.675881,2.788646,-0.836380
88000,-0.577003,-1.015141,8.169016,-0.935423,2.361165,-1.233327
92000,-0.663194,-1.046266,8.200141,-1.652980,1.552005,-1.218060
96000,-0.723049,-1.036689,8.315063,-2.401072,1.124524,-1.004319
100000,-0.751779,-1.106121,8.408437,-2.798018,0.651241,-1.156991
104000,-0.835576,-1.139640,8.520964,-3.317102,0.651241,-0.637907
108000,-0.931344,-1.273715,8.576031,-3.668247,0.635974,-0.347831
112000,-0.936133,-1.240196,8.638280,-3.744583,0.437501,-0.164625
116000,-1.000776,-1.199495,8.674192,-3.698782,0.880249,0.476597
120000,-0.948104,-1.307234,8.657434,-3.622446,1.063455,0.858276
124000,-0.921768,-1.381454,8.690952,-3.332370,1.216127,1.331558
128000,-0.890643,-1.379060,8.769960,-3.057560,1.658875,1.896444
132000,-0.804452,-1.340753,8.667010,-2.935423,1.796279,2.247589
136000,-0.814029,-1.352724,8.667010,-2.675881,1.536737,2.614001
140000,-0.871489,-1.379060,8.698134,-2.584278,0.864982,2.705604
144000,-0.826000,-1.321599,8.738836,-2.278934,-0.325858,2.904078
148000,-0.818817,-1.357512,8.695741,-2.004125,-1.806774,3.148352
152000,-0.737414,-1.304840,8.825027,-1.790385,-3.073950,3.148352
156000,-0.656011,-1.285686,9.016563,-1.515576,-3.516698,3.209421
160000,-0.605733,-1.194707,8.961497,-1.103362,-3.409827,3.178887
164000,-0.495600,-1.204283,9.057265,-0.752217,-3.638835,2.965146
168000,-0.493206,-1.242591,9.016563,-0.599545,-3.043415,2.644536
172000,-0.433351,-1.307234,8.959103,-0.462140,-2.447995,2.461329
176000,-0.445322,-1.312023,9.009381,-0.630080,-1.593034,2.461329
180000,-0.536301,-1.266533,9.069236,-0.569010,-1.028148,2.384994
184000,-0.644040,-1.261744,9.102755,-0.156797,-0.264789,2.476597
188000,-0.615310,-1.340753,9.160215,-0.202598,1.231394,2.995681
192000,-0.617704,-1.288081,9.284714,-0.004125,1.964218,3.163620
196000,-0.562637,-1.326388,9.229648,0.270684,2.620707,3.407894
200000,-0.490811,-1.331176,9.313444,0.805035,2.666508,3.209421
204000,-0.476446,-1.273715,9.203311,1.614195,2.849715,3.331558
208000,-0.512359,-1.307234,9.186552,2.041676,3.231394,3.087284
212000,-0.567426,-1.254562,9.107543,2.530226,3.964219,3.041482
216000,-0.548272,-1.228225,9.018958,3.049310,4.742845,3.301024
220000,-0.663194,-1.211466,8.872911,3.247783,5.338264,3.285757
224000,-0.608127,-1.142034,8.695741,2.927173,5.124524,3.102551
228000,-0.648829,-1.168370,8.616732,2.759233,5.658875,3.346826
232000,-0.730232,-1.139640,8.597578,2.255417,6.086356,3.133085
236000,-0.881066,-1.144428,8.391677,1.751600,6.010020,3.178887
240000,-0.974440,-1.146823,8.343793,1.095111,6.254295,3.514765
244000,-1.065420,-1.206678,8.403648,0.408088,6.529104,3.804841
248000,-1.278504,-1.235408,8.391677,-0.004125,6.132157,4.110185
252000,-1.300052,-1.333570,8.516175,-0.660614,5.613073,4.507131
256000,-1.541866,-1.434127,8.530540,-1.149163,4.788646,4.904078
260000,-1.766921,-1.436521,8.628703,-1.332370,3.765745,5.759039
264000,-1.836353,-1.525106,8.650250,-1.408705,3.017654,6.888811
268000,-1.963245,-1.577779,8.631097,-1.378171,2.788646,7.881176
272000,-1.994370,-1.632846,8.870518,-1.317102,2.483302,8.766672
276000,-1.968034,-1.680730,8.882488,-0.935423,2.559638,9.957512
280000,-2.003947,-1.747767,8.796297,-0.752217,2.803913,10.949879
284000,-2.116474,-1.735796,8.762778,-0.584278,3.109257,12.171253
288000,-2.138022,-1.769315,8.808268,-0.798018,3.903150,12.705604
292000,-2.190695,-1.788469,8.762778,-1.027026,4.468035,14.018581
296000,-2.276886,-1.824382,8.676587,-1.286568,4.803913,14.827742
300000,-2.367866,-1.908179,8.722076,-1.454507,5.292463,16.171253
304000,-2.504335,-1.812411,8.671799,-1.286568,5.429867,17.346827
308000,-2.683900,-1.881842,8.564059,-1.500308,5.445135,18.797209
312000,-2.767697,-1.893813,8.573636,-1.836186,5.093989,20.064383
316000,-2.789245,-1.898602,8.518570,-1.790385,4.345898,21.087284
320000,-2.968810,-1.905785,8.542512,-1.576644,3.689409,22.583467
324000,-3.011906,-1.934515,8.623915,-1.469774,3.185592,23.713238
328000,-3.174711,-2.027889,8.497022,-1.225499,2.529104,24.995682
332000,-3.270479,-1.965640,8.341399,-1.103362,1.445134,26.476597
336000,-3.457227,-2.116474,8.441956,-1.500308,-0.310591,27.789574
340000,-3.517082,-2.231396,8.657434,-1.210232,-1.302957,29.606369
344000,-3.663129,-2.238579,8.731653,-0.034660,-2.173186,31.560566
