time_us,ax,ay,az,gx,gy,gz
0,-0.165200,-0.636858,8.212111,3.034043,3.200860,3.301024
4000,-0.201113,-0.577003,8.159439,2.530226,2.300096,2.781940
8000,-0.201113,-0.636858,8.109161,1.644730,1.185592,2.461329
12000,-0.225055,-0.610521,8.212111,1.339386,-0.005247,1.896444
16000,-0.270545,-0.715866,8.274361,0.820302,-0.982347,1.667436
20000,-0.268151,-0.694318,8.305486,0.728699,-1.241889,1.728505
24000,-0.294487,-0.735020,8.307879,0.377554,-1.211354,1.636902
28000,-0.363919,-0.761356,8.398860,-0.019392,-1.944179,1.896444
32000,-0.318429,-0.756568,8.422802,-0.599545,-2.051049,1.957513
36000,-0.363919,-0.849942,8.535329,-0.965957,-1.974713,2.110184
40000,-0.339977,-0.842759,8.540117,-1.225499,-1.883110,2.155986
44000,-0.287304,-0.936133,8.769960,-1.362904,-1.073950,2.186520
48000,-0.272939,-0.940921,8.753201,-0.996492,0.269562,2.552932
52000,-0.260968,-0.914585,8.777143,-0.904888,1.093989,2.675070
56000,-0.227449,-1.000776,8.757990,-0.813286,1.842081,2.705604
60000,-0.220267,-1.012747,8.676587,-0.660614,1.964218,3.026215
64000,-0.143652,-0.943315,8.710106,-0.385804,1.689409,3.087284
68000,-0.069432,-0.952892,8.755595,-0.080461,1.582539,3.072016
72000,-0.155623,-0.938527,8.779537,0.194348,1.765745,2.812474
76000,-0.100556,-0.895431,8.686164,0.148546,1.475669,2.384994
80000,-0.026336,-0.890643,8.791509,0.392821,0.391699,2.003314
84000,-0.062249,-0.890643,8.877700,1.079844,-0.692270,1.789574
88000,-0.112527,-0.826000,8.904037,1.721066,-1.211354,1.224688
92000,-0.198719,-0.857124,8.935161,2.087478,-1.119751,1.056749
96000,-0.153229,-0.890643,8.975863,2.652363,0.697043,0.781940
100000,-0.234632,-0.802058,8.836999,2.423356,0.269562,0.965146
104000,-0.311246,-0.830788,8.762778,2.637096,-0.051049,0.781940
108000,-0.378284,-0.849942,8.734048,2.163814,1.002386,0.873543
112000,-0.361524,-0.799663,8.623915,0.866104,0.712310,1.102551
116000,-0.289698,-0.797269,8.801085,0.056943,0.498570,0.843009
120000,-0.332794,-0.885855,8.932767,-0.217866,1.155058,0.705604
124000,-0.414197,-0.907402,9.038112,-0.370538,1.216127,0.659803
128000,-0.409408,-0.960075,9.105149,-0.324736,1.643608,0.507131
132000,-0.457293,-0.974440,9.078813,-0.080461,1.368798,0.476597
136000,-0.608127,-0.993594,9.119514,0.514959,0.697043,0.384994
140000,-0.656011,-1.053449,9.136273,0.713432,-0.249522,0.751406
144000,-0.761356,-1.086968,8.999804,1.095111,-0.814408,0.827742
148000,-0.768539,-1.053449,9.050082,1.446256,-0.722805,1.239955
152000,-0.739808,-1.060631,9.059659,1.461524,-0.844942,1.560566
156000,-0.706290,-1.103727,9.006987,1.446256,-0.799140,1.957513
160000,-0.715866,-1.098939,8.968679,1.843203,-0.539598,2.018581
164000,-0.790087,-1.161188,8.916007,2.163814,-0.051049,2.323925
168000,-0.732626,-1.158794,8.966286,2.179081,0.666508,2.583467
172000,-0.782904,-1.233014,9.112331,2.713432,1.002386,3.041482
176000,-0.785298,-1.213860,9.148245,3.278317,1.124524,2.904078
180000,-0.921768,-1.228225,9.126697,3.751600,1.093989,3.468963
184000,-0.984017,-1.254562,9.121908,4.484425,1.200860,3.972780
188000,-1.065420,-1.264138,9.076419,4.972974,1.338264,4.552933
192000,-0.988805,-1.194707,8.980651,5.415722,1.185592,5.270490
196000,-0.871489,-1.142034,9.066842,5.934806,0.880249,5.820108
200000,-0.849942,-1.201889,9.059659,6.667630,0.651241,6.079650
204000,-0.938527,-1.118092,8.935161,7.263050,0.483302,6.278123
208000,-0.967257,-1.122881,8.784326,7.324119,0.376432,6.308658
212000,-0.940921,-1.043872,8.698134,7.278317,-0.051049,6.675070
216000,-0.924162,-0.960075,8.588001,7.140913,-0.051049,7.010948
220000,-0.909797,-0.967257,8.516175,7.095111,-0.417461,7.194154
224000,-0.974440,-0.948104,8.532935,6.866104,-1.043415,7.530032
228000,-1.003170,-0.916979,8.389283,6.362287,-1.058682,7.560566
232000,-1.034295,-0.890643,8.195353,5.751600,-1.241889,7.591100
236000,-1.019930,-0.878672,8.255207,4.606562,-1.867843,7.636902
240000,-1.058237,-0.924162,8.336611,3.766867,-2.295324,7.636902
244000,-1.051055,-0.924162,8.137892,3.018775,-2.386927,7.499498
248000,-1.276109,-0.995988,8.305486,2.331753,-2.646469,7.652170
252000,-1.419762,-0.960075,8.192958,1.553127,-2.035782,8.339191
256000,-1.450886,-1.007959,8.252813,0.545493,-2.112118,8.919344
260000,-1.541866,-1.015141,8.243237,-0.294202,-1.699904,9.239955
