time_us,ax,ay,az,gx,gy,gz
0,-0.074220,-0.639252,8.604761,-4.019392,9.063455,3.239955
4000,-0.050278,-0.708684,8.588001,-4.233133,9.216126,3.377360
8000,-0.045490,-0.656011,8.595184,-4.645347,9.414599,3.346826
12000,0.000000,-0.667982,8.681376,-5.011759,9.063455,3.438429
16000,-0.011971,-0.644040,8.537724,-5.362904,8.666508,3.301024
20000,-0.079009,-0.608127,8.537724,-5.576645,7.521471,3.239955
24000,-0.215478,-0.706290,8.590396,-5.607179,6.055821,3.041482
28000,-0.174777,-0.691924,8.585608,-5.683515,4.376432,2.995681
32000,-0.134075,-0.660800,8.571242,-5.714049,3.063455,2.843009
36000,-0.088585,-0.572214,8.633492,-6.477407,1.613073,2.812474
40000,-0.169988,-0.684742,8.817844,-5.759851,-0.325858,2.446062
44000,-0.160412,-0.677559,8.815451,-5.240767,-0.661736,2.400261
48000,-0.337582,-0.677559,8.784326,-5.042294,-1.470896,2.995681
52000,-0.196325,-0.727837,8.755595,-5.042294,-1.715171,3.148352
56000,-0.069432,-0.682347,8.643068,-5.088095,-2.234255,3.316291
60000,0.007183,-0.653617,8.805874,-5.225499,-2.203721,3.423162
64000,0.162806,-0.622492,8.856153,-5.194965,-1.119751,3.102551
68000,0.284910,-0.653617,8.916007,-4.981225,0.284829,2.537665
72000,0.232238,-0.603339,8.779537,-4.630079,1.277195,2.308658
76000,0.110133,-0.675165,8.884883,-4.782751,0.971852,1.636902
80000,0.117316,-0.684742,9.018958,-4.859087,1.048188,1.468963
84000,0.050278,-0.723049,9.050082,-4.294202,1.750478,1.316291
88000,0.105345,-0.826000,8.959103,-3.820919,2.055821,1.209421
92000,0.057461,-0.806846,8.865729,-3.362904,2.773379,1.316291
96000,-0.019154,-0.809240,8.844181,-3.347636,3.048188,0.659803
100000,-0.112527,-0.826000,8.781932,-3.347636,2.376432,0.827742
104000,-0.191536,-0.955287,8.877700,-3.439240,1.582539,1.178887
108000,-0.122104,-0.902614,9.018958,-3.011759,1.597806,1.331558
112000,-0.057461,-0.909797,8.935161,-2.965957,1.842081,1.239955
116000,-0.079009,-0.852336,8.774749,-2.798018,2.544371,1.453696
120000,-0.009577,-0.900220,8.913613,-2.736950,3.155058,1.407894
124000,-0.019154,-0.859518,8.877700,-2.721682,4.590173,1.392627
128000,0.074220,-0.780510,8.896853,-2.630080,5.231394,1.209421
132000,0.095768,-0.837971,8.841787,-2.782751,6.223761,0.904078
136000,0.023942,-0.761356,8.791509,-2.736950,6.803913,0.491864
140000,-0.019154,-0.773327,8.693346,-2.859087,6.697043,0.186520
144000,-0.086191,-0.756568,8.494628,-3.042293,6.101623,-0.088289
148000,-0.095768,-0.780510,8.324639,-4.080462,6.284829,-0.286762
152000,-0.150835,-0.739808,8.432379,-5.729317,5.933684,-0.744777
156000,-0.256180,-0.823605,8.511387,-6.080462,4.666509,-0.744777
160000,-0.404620,-0.857124,8.698134,-5.088095,2.437501,-0.393632
164000,-0.390255,-0.919373,8.717288,-3.759850,0.483302,0.217055
168000,-0.402226,-0.840365,8.631097,-3.317102,-0.173186,0.614001
172000,-0.351948,-0.900220,8.559271,-2.599545,-0.722805,0.705604
176000,-0.272939,-0.852336,8.690952,-2.492675,-0.982347,0.858276
180000,-0.368707,-0.940921,8.695741,-2.462140,-1.699904,1.117818
184000,-0.421380,-0.909797,8.808268,-1.973591,-2.860209,1.530032
188000,-0.399832,-0.950498,8.944737,-1.485041,-3.608301,1.881177
192000,-0.323217,-0.823605,8.942344,-1.210232,-3.516698,2.598734
196000,-0.217872,-0.883460,8.987833,-0.721682,-2.493797,3.056749
200000,-0.253785,-0.854730,9.200917,-0.523209,-2.051049,3.499497
204000,-0.260968,-0.871489,9.334992,0.194348,0.300096,4.033849
208000,-0.237026,-0.897826,9.334992,1.171447,2.376432,4.797207
212000,-0.203507,-0.873884,9.236830,1.690531,4.529104,5.407895
216000,-0.241814,-0.849942,9.119514,2.224883,5.842081,5.988047
220000,-0.122104,-0.842759,8.992621,2.179081,7.139791,6.049116
224000,-0.040701,-0.778116,8.877700,1.950073,7.903150,5.896444
228000,-0.038307,-0.737414,8.765172,1.064577,7.994752,5.789574
232000,-0.016759,-0.711078,8.844181,-0.034660,7.674142,5.545299
236000,-0.038307,-0.794875,8.734048,-0.049927,7.521471,5.270490
240000,-0.148441,-0.821211,8.667010,-0.019392,6.513837,5.010948
244000,-0.181959,-0.792481,8.662222,0.118012,4.605440,4.965147
248000,-0.215478,-0.799663,8.537724,-0.110996,3.490936,4.873543
252000,-0.275333,-0.837971,8.635885,-0.385804,1.964218,4.858276
256000,-0.263362,-0.847547,8.700529,-1.011759,0.864982,4.919345
260000,-0.339977,-0.955287,8.734048,-1.393438,0.071089,4.995681
264000,-0.325611,-0.955287,8.954314,-1.485041,-1.287690,4.690337
268000,-0.174777,-0.986411,9.143456,-1.179698,-2.081583,4.323925
272000,-0.079009,-0.950498,9.244013,-0.523209,-1.883110,3.972780
276000,-0.040701,-0.926556,9.294291,-0.034660,-1.196087,3.713238
280000,0.043096,-0.907402,9.442732,0.698165,0.315363,3.239955
284000,0.069432,-0.919373,9.459491,1.614195,1.781012,3.133085
