time_us,ax,ay,az,gx,gy,gz
0,-0.318429,-0.785298,8.803479,0.682898,-0.524331,0.415528
4000,-0.323217,-0.797269,8.789114,0.957707,-1.409827,0.262856
8000,-0.368707,-0.797269,8.602366,1.217249,-1.654102,0.537665
12000,-0.323217,-0.780510,8.611943,1.217249,-2.600667,0.491864
16000,-0.301669,-0.754174,8.559271,0.743966,-3.196087,0.751406
20000,-0.316035,-0.684742,8.506598,0.179081,-3.043415,0.552933
24000,-0.311246,-0.672771,8.528147,-0.446873,-2.524331,0.690337
28000,-0.143652,-0.603339,8.429984,-0.828552,-1.226621,0.858276
32000,-0.131681,-0.572214,8.350976,-1.256034,-0.310591,0.736139
36000,-0.160412,-0.624887,8.449138,-1.729316,0.162692,0.339192
40000,-0.112527,-0.581791,8.580819,-1.897255,1.719944,0.110184
44000,-0.215478,-0.605733,8.631097,-2.187331,2.529104,0.186520
48000,-0.234632,-0.617704,8.643068,-2.217866,3.445134,0.201787
52000,-0.217872,-0.660800,8.578424,-2.584278,3.979486,0.384994
56000,-0.311246,-0.608127,8.614338,-2.736950,4.666509,0.415528
60000,-0.248997,-0.636858,8.626308,-3.072828,4.910783,0.415528
64000,-0.248997,-0.596156,8.619126,-3.133896,4.895516,0.262856
68000,-0.282516,-0.622492,8.633492,-3.332370,4.529104,0.217055
72000,-0.265756,-0.667982,8.602366,-3.439240,4.269562,-0.057755
76000,-0.306458,-0.691924,8.702923,-3.683514,3.979486,0.064383
80000,-0.368707,-0.758962,8.655039,-3.790385,3.292463,0.064383
84000,-0.390255,-0.785298,8.829816,-3.546110,2.208493,-0.302029
88000,-0.366313,-0.821211,8.999804,-3.286568,0.895516,-0.393632
92000,-0.354342,-0.809240,9.030929,-2.294202,-0.020514,-0.240961
96000,-0.383072,-0.893037,9.097966,-1.591912,-0.997614,-0.347831
100000,-0.349553,-0.912191,9.133880,-0.553744,-1.745705,-0.637907
104000,-0.304064,-0.931344,9.277532,0.438623,-2.112118,-0.790579
108000,-0.378284,-0.952892,9.234436,1.522592,-2.432728,-0.912716
112000,-0.301669,-0.883460,9.289502,2.362287,-2.997614,-0.943251
116000,-0.205901,-0.907402,9.241618,3.339386,-2.631201,-1.080655
120000,-0.311246,-0.979228,9.320627,3.858470,-1.272423,-0.760045
124000,-0.407014,-0.948104,9.109938,4.056943,0.559638,-0.668442
128000,-0.483629,-0.926556,8.856153,3.934806,1.368798,-0.332564
132000,-0.495600,-0.876278,8.817844,3.339386,1.994753,-0.042487
136000,-0.486023,-0.849942,8.729259,3.049310,3.048188,0.629268
140000,-0.421380,-0.847547,8.614338,2.484425,3.552005,0.751406
144000,-0.378284,-0.763750,8.590396,2.056943,3.139791,1.041482
148000,-0.344765,-0.811634,8.609550,1.675264,3.032921,0.736139
152000,-0.196325,-0.732626,8.736442,1.140913,3.200860,1.010948
156000,-0.160412,-0.720655,8.748413,0.942440,3.338264,0.827742
160000,-0.090980,-0.737414,8.825027,0.835569,3.521470,0.659803
164000,-0.093374,-0.696713,8.722076,1.385188,3.750478,0.217055
168000,-0.105345,-0.677559,8.693346,1.614195,3.429867,-0.439434
172000,-0.213084,-0.624887,8.544906,1.797401,2.758112,-0.393632
176000,-0.234632,-0.701501,8.564059,1.919539,1.781012,-1.095922
180000,-0.304064,-0.730232,8.497022,2.072211,1.490936,-1.355464
184000,-0.407014,-0.713472,8.482656,1.889004,0.742844,-1.340197
188000,-0.438139,-0.754174,8.456321,1.812669,-0.188453,-1.309663
192000,-0.428562,-0.833182,8.458714,1.293585,-0.524331,-1.416533
196000,-0.447716,-0.761356,8.446744,0.927172,-0.020514,-1.385999
200000,-0.493206,-0.778116,8.401254,0.347020,0.300096,-1.233327
204000,-0.476446,-0.794875,8.384495,-0.340003,0.406966,-0.943251
208000,-0.457293,-0.778116,8.355764,-1.256034,0.864982,-0.897449
212000,-0.519542,-0.773327,8.315063,-2.019392,1.384066,-0.775312
216000,-0.588974,-0.787692,8.415619,-2.813286,1.567272,-0.347831
220000,-0.603339,-0.794875,8.434772,-3.118629,1.781012,-0.103556
224000,-0.584185,-0.823605,8.487445,-3.408705,1.948951,0.537665
228000,-0.565032,-0.751779,8.494628,-3.485041,2.406966,0.797207
232000,-0.560243,-0.778116,8.595184,-3.027026,3.200860,1.117818
236000,-0.500388,-0.802058,8.717288,-2.721682,3.933684,1.407894
240000,-0.462081,-0.809240,8.707711,-2.599545,3.918417,1.652169
244000,-0.452504,-0.782904,8.753201,-2.202598,3.582539,1.881177
248000,-0.289698,-0.711078,8.772355,-1.622446,2.926050,1.942245
252000,-0.287304,-0.694318,8.808268,-1.439240,1.933684,1.804841
256000,-0.246603,-0.713472,8.971074,-1.042293,1.857348,1.759039
260000,-0.181959,-0.682347,8.906430,-0.736950,1.490936,1.468963
264000,-0.239420,-0.653617,8.956709,-0.141530,1.322997,0.934612
268000,-0.208296,-0.651223,8.906430,-0.004125,1.689409,0.751406
272000,-0.251391,-0.648829,8.906430,-0.049927,2.315363,0.675070
276000,-0.296881,-0.667982,8.757990,0.133279,3.231394,0.812474
280000,-0.328006,-0.651223,8.729259,-0.095728,3.689409,0.675070
284000,-0.304064,-0.687136,8.638280,-0.431606,3.781013,0.797207
288000,-0.318429,-0.682347,8.700529,-0.950690,4.483303,0.797207
292000,-0.265756,-0.754174,8.599973,-1.851454,4.620707,0.583467
296000,-0.277727,-0.723049,8.650250,-2.156797,5.032921,0.537665
300000,-0.241814,-0.773327,8.731653,-2.202598,5.185593,0.446062
