time_us,ax,ay,az,gx,gy,gz
0,0.181959,-1.098939,8.846576,-1.744583,3.170325,2.323925
4000,0.098162,-1.067814,8.784326,-1.775118,1.979486,2.186520
8000,0.100556,-1.113304,9.109938,-1.362904,1.307730,1.865910
12000,0.047884,-1.086968,9.074024,-0.950690,0.437501,1.652169
16000,0.040701,-1.074997,9.074024,-0.569010,0.391699,1.759039
20000,0.019154,-1.089362,8.937555,-0.049927,0.559638,1.789574
24000,0.088585,-1.065420,8.916007,0.499691,0.376432,1.972780
28000,0.076614,-1.041478,8.961497,1.034043,-0.234255,1.942245
32000,0.169988,-1.060631,8.901642,1.385188,-0.722805,1.743772
36000,0.213084,-0.988805,8.858546,1.690531,-1.180820,1.514765
40000,0.277727,-1.005565,8.880095,1.950073,-1.226621,1.148352
44000,0.287304,-0.957681,8.863335,2.392821,-0.722805,0.781940
48000,0.328006,-0.916979,8.566454,2.713432,-0.280056,0.522398
52000,0.349553,-0.830788,8.528147,2.469157,-0.142652,-0.149358
56000,0.280122,-0.823605,8.255207,1.507325,-0.432728,-0.576838
60000,0.117316,-0.794875,8.135497,0.453890,-1.333492,-1.080655
64000,0.138864,-0.940921,8.094796,-0.920156,-2.157919,-1.584472
68000,0.100556,-0.869095,8.130709,-2.462140,-2.310591,-1.767678
72000,-0.043096,-0.902614,8.068460,-3.820919,-2.692270,-1.828747
76000,-0.098162,-0.912191,8.185776,-4.721683,-3.425095,-2.042487
80000,-0.227449,-0.995988,8.329428,-5.027026,-3.745705,-1.828747
84000,-0.287304,-0.995988,8.453926,-5.317102,-3.715171,-1.721877
88000,-0.332794,-1.058237,8.616732,-5.591911,-3.455629,-1.279129
92000,-0.337582,-1.082179,8.705317,-5.866721,-2.844942,-0.698976
96000,-0.320823,-1.122881,8.896853,-5.591911,-2.585400,-0.363098
100000,-0.284910,-1.130063,8.851364,-5.225499,-1.699904,0.140719
104000,-0.169988,-1.156399,8.980651,-4.950690,-1.364026,0.400261
108000,-0.138864,-1.137246,9.136273,-4.309469,-1.883110,0.384994
112000,-0.088585,-1.177947,9.172187,-3.423972,-1.852576,0.522398
116000,-0.095768,-1.189918,9.232041,-2.828552,-1.745705,0.308658
120000,-0.102951,-1.154005,9.253590,-2.049927,-1.715171,0.537665
124000,-0.021548,-1.082179,9.162610,-1.225499,-2.264789,0.766673
128000,0.000000,-1.074997,9.296685,-0.416339,-1.852576,0.140719
132000,-0.014365,-1.189918,9.153033,0.255417,-1.623568,0.308658
136000,-0.019154,-1.187524,9.074024,0.759233,-1.257156,0.049116
140000,-0.011971,-1.228225,8.973468,1.308852,-1.150285,-0.103556
144000,-0.169988,-1.242591,8.887277,1.751600,-1.211354,-0.057755
148000,-0.217872,-1.209072,8.815451,1.858470,-1.516698,0.033849
152000,-0.304064,-1.197101,8.779537,2.011142,-1.135018,0.629268
156000,-0.205901,-1.110910,8.597578,2.026409,-0.554866,0.690337
