time_us,ax,ay,az,gx,gy,gz
0,-0.612916,-1.256956,8.681376,1.339386,0.803913,4.140719
4000,-0.500388,-1.192312,8.619126,1.782134,0.788646,4.064383
8000,-0.380678,-1.161188,8.667010,2.728699,0.712310,3.697971
12000,-0.356736,-1.082179,8.554482,2.927173,0.819180,3.423162
16000,-0.277727,-1.041478,8.336611,3.049310,1.032921,2.690337
20000,-0.325611,-1.039083,8.245630,2.698165,1.277195,2.247589
24000,-0.378284,-0.974440,8.157045,2.392821,1.048188,1.850642
28000,-0.373495,-0.981623,8.274361,2.209615,0.315363,1.606368
32000,-0.371101,-1.039083,8.379706,1.721066,0.162692,1.194154
36000,-0.402226,-1.063026,8.556877,2.408089,0.681776,1.163620
40000,-0.435745,-0.991199,8.415619,3.034043,0.483302,1.117818
44000,-0.457293,-0.871489,8.291121,3.079844,0.697043,1.316291
48000,-0.457293,-0.849942,8.130709,2.423356,0.345898,1.362093
52000,-0.505177,-0.861913,7.951144,1.308852,0.345898,1.239955
56000,-0.450110,-0.833182,8.063671,0.316485,-0.646469,0.949879
60000,-0.397437,-0.835576,8.202535,-0.141530,-1.180820,0.812474
64000,-0.383072,-0.857124,8.279149,-0.706415,-1.913644,0.003314
68000,-0.373495,-0.828394,8.346188,-1.225499,-2.875476,-0.607373
72000,-0.385466,-0.837971,8.204929,-1.561377,-3.119751,-0.943251
76000,-0.418985,-0.926556,8.329428,-1.897255,-3.486163,-1.019587
80000,-0.524330,-0.905008,8.334216,-2.401072,-3.898377,-1.309663
84000,-0.577003,-0.984017,8.429984,-2.645346,-4.906011,-1.767678
88000,-0.574608,-1.077391,8.547300,-2.675881,-6.218987,-2.317297
92000,-0.682347,-1.063026,8.564059,-2.721682,-7.180820,-2.103556
96000,-0.778116,-1.151611,8.777143,-2.324736,-8.661736,-2.118823
100000,-0.720655,-1.161188,8.772355,-1.881988,-9.364026,-1.966151
104000,-0.691924,-1.197101,8.738836,-1.179698,-9.654102,-1.920350
108000,-0.708684,-1.233014,8.743625,-0.782751,-10.142653,-2.378365
112000,-0.737414,-1.204283,8.851364,-0.859087,-11.623569,-2.485235
116000,-0.732626,-1.254562,8.920795,-0.843820,-12.509065,-2.729510
120000,-0.806846,-1.357512,9.006987,-0.553744,-13.302958,-2.851648
124000,-0.775721,-1.359907,9.006987,-0.034660,-13.486164,-2.714243
128000,-0.632069,-1.395820,9.011775,0.972974,-12.997614,-2.943251
132000,-0.617704,-1.321599,9.002198,1.965340,-12.157920,-3.431800
136000,-0.723049,-1.302446,8.884883,2.682898,-11.577766,-3.553938
140000,-0.782904,-1.261744,8.884883,3.110379,-11.516698,-3.706610
144000,-0.720655,-1.261744,8.865729,3.247783,-12.081584,-3.767678
148000,-0.866701,-1.266533,8.748413,3.583661,-13.547233,-4.073022
152000,-0.840365,-1.300052,8.781932,3.858470,-15.104485,-4.500503
156000,-0.928950,-1.302446,8.765172,4.255417,-17.196087,-4.653174
160000,-0.967257,-1.300052,8.772355,4.637096,-19.318224,-4.897449
164000,-0.940921,-1.379060,8.810662,4.805035,-21.302958,-4.805846
168000,-0.890643,-1.367089,9.136273,5.324119,-22.844942,-5.111189
172000,-0.814029,-1.407791,9.081207,6.041677,-23.226622,-5.309663
176000,-0.885855,-1.326388,9.021352,6.652363,-24.539598,-5.248594
180000,-0.895431,-1.388637,8.913613,7.232516,-26.020515,-5.385999
184000,-0.945710,-1.391031,8.736442,7.690531,-27.135019,-5.050121
188000,-0.976834,-1.364695,8.650250,8.102745,-29.409828,-4.317297
192000,-0.782904,-1.359907,8.841787,8.331753,-31.425095,-4.882182
196000,-0.517148,-1.367089,8.887277,9.354653,-33.318226,-5.676075
200000,-0.548272,-1.371878,9.014170,10.621829,-35.867844,-7.263861
204000,-0.600945,-1.403002,9.033323,12.438622,-40.600666,-8.790579
208000,-0.627281,-1.414973,9.356541,13.797401,-46.066315,-10.179893
212000,-0.608127,-1.470040,9.349358,15.675264,-50.142651,-11.752412
216000,-0.538695,-1.453280,9.538500,19.522593,-50.936546,-12.332564
220000,-0.232238,-1.328782,9.291897,23.995876,-53.715172,-14.760045
224000,-0.193930,-1.194707,8.877700,28.209616,-59.730438,-18.561571
228000,-0.428562,-1.192312,8.652645,33.034042,-72.585396,-23.263861
232000,-0.569820,-1.132457,8.743625,38.102745,-88.570129,-27.370731
236000,-0.378284,-1.197101,9.212888,42.148548,-102.096848,-31.920349
240000,-0.244209,-1.163582,9.299079,47.904274,-111.348755,-35.080654
244000,-0.203507,-1.098939,9.081207,51.476791,-120.417458,-38.668442
248000,-0.526724,-0.962469,8.616732,53.690533,-132.157928,-42.363098
252000,-0.294487,-1.053449,8.468291,56.743969,-133.425095,-41.996685
256000,-0.435745,-1.005565,8.315063,56.606564,-135.547241,-43.416534
260000,-0.512359,-0.907402,8.195353,55.095112,-138.509064,-43.340199
264000,-0.349553,-0.900220,8.269572,55.430988,-141.699905,-43.279129
268000,-0.239420,-0.859518,8.044518,56.102745,-143.516708,-43.523403
272000,-0.383072,-0.849942,8.147469,56.102745,-146.707535,-43.385998
276000,-0.447716,-0.835576,8.307879,55.705799,-152.829681,-43.355465
280000,-0.402226,-0.809240,8.406042,56.011143,-156.982346,-42.485233
284000,-0.421380,-0.727837,8.348581,55.537861,-159.425095,-40.973785
288000,-0.253785,-0.660800,8.204929,54.652363,-161.440369,-39.920349
292000,-0.272939,-0.610521,8.147469,53.201981,-164.127396,-38.393631
296000,-0.105345,-0.550666,8.001422,52.285954,-166.371658,-37.218060
300000,0.062249,-0.569820,7.965509,51.843204,-168.753342,-35.905083
304000,0.038307,-0.474052,7.941567,51.278316,-172.295334,-34.592106
308000,0.337582,-0.442927,7.848193,51.507324,-176.264801,-33.767677
312000,0.644040,-0.311246,7.630321,52.163815,-182.936554,-34.027218
316000,0.905008,-0.335188,7.726089,54.362289,-191.119751,-34.790577
320000,1.259350,-0.237026,7.690176,55.827938,-196.539597,-35.737144
324000,1.709460,-0.210690,7.606379,58.514961,-199.501434,-36.653175
328000,1.707066,-0.107739,7.340622,59.766869,-203.623566,-37.615005
332000,1.474828,-0.098162,7.026982,58.911907,-208.951813,-37.874546
336000,1.556231,-0.079009,7.031770,55.843204,-212.890747,-36.363098
340000,1.561020,-0.004788,6.849811,51.018776,-212.554871,-34.103554
344000,1.740585,0.031125,6.818686,45.934807,-211.531967,-31.202791
348000,1.948880,0.117316,6.792350,41.629463,-210.554871,-28.866915
352000,2.118869,0.158017,6.751649,36.255417,-210.707535,-26.103556
