time_us,ax,ay,az,gx,gy,gz
0,-2.042254,-1.156399,8.137892,-0.324736,-5.486163,0.003314
4000,-2.003947,-1.118092,8.123527,-0.721682,-6.371659,-0.027220
8000,-2.044648,-1.230620,8.104373,-1.103362,-6.844942,0.568200
12000,-2.030283,-1.106121,8.090008,-1.439240,-7.425095,0.705604
16000,-2.068590,-1.067814,8.090008,-1.943056,-8.127385,1.133085
20000,-2.133234,-1.034295,8.051701,-2.385804,-9.104485,1.453696
24000,-1.987187,-1.043872,8.042124,-3.042293,-10.066317,1.652169
28000,-1.932121,-1.051055,8.214506,-3.454507,-10.936545,1.331558
32000,-2.008735,-1.027112,8.204929,-3.866720,-12.112118,1.560566
36000,-1.860295,-0.986411,8.190564,-3.744583,-13.409828,1.285757
40000,-1.889025,-0.964863,8.231265,-3.362904,-14.677003,0.736139
44000,-1.932121,-1.019930,8.408437,-3.317102,-17.257156,0.033849
48000,-2.003947,-1.060631,8.403648,-3.347636,-19.623568,-0.424167
52000,-2.097321,-1.086968,8.513782,-3.362904,-21.898378,-0.943251
56000,-2.106898,-1.015141,8.456321,-3.118629,-24.005247,-0.973785
60000,-2.123657,-1.156399,8.564059,-2.889621,-25.867844,-1.019587
64000,-2.138022,-1.115698,8.573636,-2.904888,-28.218988,-1.248594
68000,-2.181118,-1.130063,8.638280,-2.828552,-29.822042,-1.050121
72000,-2.118869,-1.201889,8.441956,-2.767484,-31.058683,-1.050121
76000,-2.149993,-1.144428,8.305486,-2.813286,-31.898378,-0.927984
80000,-2.159570,-1.185130,8.370130,-2.401072,-33.302959,-1.324930
84000,-2.209848,-1.221043,8.348581,-2.080461,-35.012882,-1.752411
88000,-2.229002,-1.213860,8.372523,-1.851454,-37.883110,-2.302029
92000,-2.439692,-1.244985,8.453926,-2.126262,-42.570133,-3.111190
96000,-2.535460,-1.403002,8.250419,-0.019392,-48.005249,-3.477602
100000,-2.626439,-1.407791,8.686164,1.095111,-52.753338,-3.447068
104000,-2.621651,-1.534683,8.779537,2.484425,-57.180820,-3.569205
108000,-2.401384,-1.517924,8.916007,4.118012,-61.898376,-3.706610
112000,-2.152387,-1.592144,9.074024,5.965341,-64.524330,-4.210426
116000,-1.977611,-1.570596,9.105149,7.766867,-66.051048,-4.973785
120000,-1.980005,-1.613692,9.124303,9.171448,-68.478523,-6.454701
124000,-2.039860,-1.704672,9.181764,10.667630,-71.638832,-7.477602
