time_us,ax,ay,az,gx,gy,gz
0,1.110910,-1.659182,8.384495,-0.950690,-4.371659,2.217055
4000,1.043872,-1.656788,8.410830,-1.103362,-4.524331,2.323925
8000,1.074997,-1.714248,8.382100,-1.225499,-4.661736,1.881177
12000,1.072602,-1.714248,8.489840,-1.133896,-5.104484,1.667436
16000,1.024718,-1.690306,8.568848,-0.904888,-6.127385,1.697971
20000,0.919373,-1.721431,8.571242,-0.874354,-6.982347,1.514765
24000,0.861913,-1.759738,8.518570,-0.904888,-7.516697,1.453696
28000,0.890643,-1.771709,8.451532,-1.072828,-8.386927,1.331558
32000,0.986411,-1.810017,8.671799,-0.859087,-8.585401,1.224688
36000,0.976834,-1.860295,8.786720,-0.278934,-7.425095,1.178887
40000,0.962469,-1.843535,8.710106,0.194348,-6.814407,1.178887
44000,0.849942,-1.857901,8.568848,0.942440,-6.173186,1.377360
48000,0.792481,-1.814805,8.633492,1.293585,-5.562499,1.087284
52000,0.696713,-1.917756,8.578424,1.675264,-6.463263,1.270490
56000,0.684742,-1.776498,8.647857,2.347020,-8.860209,1.239955
60000,0.651223,-1.867477,8.748413,2.560760,-11.012881,0.919345
64000,0.708684,-1.824382,8.643068,2.728699,-12.753339,0.446062
68000,0.727837,-1.829170,8.781932,2.728699,-12.875477,0.507131
72000,0.768539,-1.869871,8.741230,3.125646,-12.203721,0.675070
76000,0.615310,-1.850718,8.702923,3.263050,-12.295324,1.362093
80000,0.490811,-1.898602,8.643068,3.415722,-13.241889,1.606368
84000,0.428562,-1.838747,8.719683,3.415722,-14.677003,1.759039
88000,0.574608,-1.891419,8.578424,4.163814,-15.562500,1.514765
92000,0.529119,-1.905785,8.614338,4.072211,-17.318224,0.568200
96000,0.421380,-1.845930,8.611943,4.743967,-19.760973,-0.057755
100000,0.354342,-1.829170,8.628703,6.026409,-22.249523,-0.897449
104000,0.186748,-1.869871,8.640674,7.476791,-25.715172,-1.935617
108000,0.076614,-1.798046,8.710106,9.201982,-29.730438,-2.485235
112000,0.000000,-1.795651,8.650250,10.881371,-35.028149,-2.958518
116000,-0.093374,-1.817199,8.489840,12.621829,-39.302959,-3.370732
120000,-0.069432,-1.745373,8.611943,13.950073,-43.470898,-3.599739
124000,-0.100556,-1.814805,8.504205,14.179081,-46.127384,-3.477602
128000,-0.088585,-1.740585,8.576031,14.560760,-47.425095,-2.775312
132000,0.129287,-1.673547,8.415619,14.056943,-46.722805,-1.294396
136000,0.239420,-1.625663,8.303091,12.621829,-45.547234,-1.218060
140000,-0.119710,-1.630451,8.334216,10.896638,-47.455627,-0.408900
144000,-0.205901,-1.742979,8.511387,10.270684,-50.432728,0.690337
148000,-0.124498,-1.778892,8.686164,10.759233,-53.058681,1.728505
152000,0.000000,-1.726219,8.722076,11.583661,-54.906010,2.247589
156000,-0.064643,-1.778892,8.791509,12.041677,-58.066315,2.384994
160000,-0.069432,-1.778892,8.923190,13.232515,-61.623569,2.262856
164000,-0.040701,-1.723825,8.880095,15.721066,-66.890739,1.377360
168000,-0.112527,-1.776498,8.769960,18.881371,-73.455627,0.705604
172000,-0.134075,-1.742979,8.789114,21.797401,-81.577766,-0.332564
176000,-0.081403,-1.795651,8.894460,24.545494,-89.852570,-1.477602
180000,-0.076614,-1.821988,8.947132,27.140913,-95.531960,-2.668442
184000,-0.002394,-1.831564,8.932767,29.598928,-102.402191,-3.798213
188000,-0.011971,-1.889025,8.937555,32.209614,-108.906006,-4.958518
192000,-0.090980,-1.929727,8.980651,34.759232,-115.150284,-5.676075
196000,-0.081403,-1.996764,9.038112,37.324120,-121.043411,-5.431800
