time_us,ax,ay,az,gx,gy,gz
0,0.742203,-0.605733,8.623915,0.698165,0.254295,0.568200
4000,0.845153,-0.572214,8.604761,0.056943,0.162692,0.629268
8000,0.854730,-0.572214,8.655039,-0.172064,0.193226,0.629268
12000,0.842759,-0.543484,8.635885,-0.355270,0.559638,0.537665
16000,0.883460,-0.521936,8.623915,-0.370538,0.269562,0.659803
20000,0.991199,-0.490811,8.731653,-0.110996,0.208493,0.293391
24000,1.144428,-0.502782,8.671799,0.255417,0.880249,0.262856
28000,1.290475,-0.457293,8.825027,0.362287,0.971852,-0.607373
32000,1.302446,-0.459687,8.798691,0.499691,0.712310,-1.355464
36000,1.199495,-0.428562,8.760384,0.850837,0.391699,-2.195159
40000,1.185130,-0.469264,8.872911,1.064577,0.025287,-2.378365
44000,1.003170,-0.524330,8.686164,1.293585,-0.570133,-2.683709
48000,1.012747,-0.497994,8.700529,0.881371,-1.180820,-2.927984
52000,0.849942,-0.550666,8.647857,0.331753,-1.486163,-3.050121
56000,0.814029,-0.541090,8.599973,-0.080461,-1.654102,-2.958518
60000,0.849942,-0.509965,8.662222,-0.477408,-1.760972,-2.866915
64000,0.864307,-0.581791,8.793902,-1.088094,-1.287690,-2.821113
68000,0.847547,-0.548272,8.614338,-1.714049,-0.295324,-2.805846
72000,0.823605,-0.612916,8.748413,-1.943056,1.017653,-2.454701
76000,0.893037,-0.598550,8.712500,-2.187331,2.116890,-2.317297
80000,0.919373,-0.632069,8.784326,-2.462140,2.956585,-1.905083
84000,0.991199,-0.648829,8.734048,-2.599545,3.674142,-2.164625
88000,1.070208,-0.653617,8.786720,-2.736950,3.628341,-2.347831
92000,1.053449,-0.701501,9.016563,-2.446873,2.513837,-2.775312
96000,0.931344,-0.730232,9.246407,-1.469774,1.506203,-2.653174
100000,1.003170,-0.785298,9.392453,0.179081,0.803913,-2.775312
104000,1.084573,-0.737414,9.399636,1.339386,0.666508,-2.989052
108000,1.125275,-0.672771,9.267955,2.026409,0.559638,-3.019587
112000,1.027112,-0.732626,9.267955,2.866104,0.437501,-3.279129
116000,1.015141,-0.739808,9.234436,3.522592,0.239028,-3.233327
120000,1.043872,-0.648829,9.028535,3.995875,0.269562,-3.095922
124000,1.137246,-0.572214,8.755595,4.270684,0.132157,-3.401266
128000,1.170765,-0.605733,8.686164,4.133279,0.544371,-3.385999
132000,1.221043,-0.550666,8.676587,3.751600,0.666508,-3.859281
136000,1.345541,-0.567426,8.662222,3.186715,0.468035,-3.905083
140000,1.338359,-0.543484,8.678981,2.988241,1.155058,-4.592105
144000,1.280898,-0.526724,8.822633,2.545493,1.506203,-4.790579
148000,1.304840,-0.541090,8.710106,2.240149,1.765745,-5.263861
152000,1.333570,-0.521936,8.757990,1.980608,2.269562,-5.492869
156000,1.333570,-0.500388,8.607155,1.492058,2.071089,-5.828747
160000,1.400608,-0.536301,8.803479,1.049310,1.979486,-5.859281
164000,1.333570,-0.464475,8.801085,1.232516,2.177959,-6.302029
168000,1.446098,-0.526724,8.667010,1.308852,1.933684,-6.683709
172000,1.429338,-0.507571,8.750807,1.843203,1.582539,-6.989052
176000,1.503559,-0.483629,8.621520,2.026409,1.628341,-7.492869
180000,1.474828,-0.483629,8.686164,2.087478,1.414600,-8.088289
184000,1.465251,-0.500388,8.664616,1.766867,1.750478,-8.240961
188000,1.491588,-0.481235,8.549694,1.614195,2.513837,-8.317297
192000,1.582567,-0.495600,8.530540,0.560760,2.406966,-8.698977
196000,1.740585,-0.454898,8.513782,-0.278934,2.300096,-9.050121
200000,1.683124,-0.462081,8.561666,-0.507942,2.635974,-9.279129
