time_us,ax,ay,az,gx,gy,gz
0,0.809240,-0.833182,8.834604,1.186714,-5.928911,-2.393632
4000,0.720655,-0.871489,8.705317,1.171447,-4.478529,-2.271495
8000,0.770933,-0.926556,8.705317,1.049310,-3.165553,-1.828747
12000,0.837971,-0.828394,8.568848,0.530226,-1.654102,-1.721877
16000,0.742203,-0.873884,8.643068,-0.126262,-0.646469,-1.538671
20000,0.806846,-0.890643,8.590396,-0.416339,-0.463263,-1.538671
24000,0.718261,-0.888249,8.765172,-0.736950,-0.188453,-0.927984
28000,0.821211,-0.988805,8.779537,-0.401072,0.116890,-0.912716
32000,0.830788,-0.960075,8.784326,-0.340003,0.895516,-0.668442
36000,0.842759,-0.974440,8.877700,-0.553744,1.582539,-0.531037
40000,0.909797,-0.883460,8.762778,-0.324736,1.872615,-0.576838
44000,0.895431,-0.914585,8.777143,0.224882,1.521470,-0.576838
48000,0.921768,-0.847547,8.734048,0.698165,1.231394,-0.912716
52000,0.871489,-0.885855,8.714894,1.156180,0.758111,-1.095922
56000,0.876278,-0.837971,8.686164,1.278317,-0.218988,-1.218060
60000,0.775721,-0.837971,8.599973,1.492058,-1.135018,-1.141724
64000,0.770933,-0.897826,8.647857,1.339386,-1.486163,-0.989052
68000,0.689530,-0.926556,8.585608,0.927172,-2.066316,-0.714243
72000,0.770933,-0.924162,8.465898,0.392821,-2.310591,-0.729510
76000,0.749385,-0.866701,8.477868,-0.065194,-3.241888,-0.439434
80000,0.842759,-0.902614,8.398860,-0.859087,-3.898377,-0.439434
84000,0.814029,-1.010353,8.540117,-1.378171,-3.928911,-0.317297
88000,0.883460,-0.995988,8.403648,-2.065194,-3.745705,0.094917
92000,0.900220,-0.981623,8.458714,-2.385804,-3.348759,0.094917
96000,0.928950,-1.031901,8.552089,-2.935423,-3.135018,0.461329
100000,0.912191,-0.993594,8.461109,-2.813286,-3.547232,0.308658
104000,0.945710,-0.995988,8.588001,-2.798018,-4.218988,0.675070
108000,1.022324,-0.993594,8.657434,-3.011759,-4.417461,0.415528
112000,1.039083,-0.952892,8.623915,-2.446873,-4.860209,0.247589
116000,1.113304,-0.984017,9.006987,-2.019392,-5.058682,0.293391
120000,1.343147,-0.928950,9.088389,-1.027026,-4.661736,0.049116
124000,1.364695,-0.988805,9.167398,-0.110996,-3.623568,-0.561571
128000,1.312023,-0.945710,8.975863,0.637096,-2.677003,-0.897449
132000,1.285686,-0.945710,8.939949,0.820302,-1.486163,-1.080655
136000,1.218649,-0.940921,8.904037,0.927172,-1.043415,-0.821113
140000,1.225831,-0.885855,8.925584,1.018775,-0.447995,-0.989052
144000,1.338359,-0.854730,8.825027,1.079844,0.406966,-0.775312
148000,1.314417,-0.823605,8.868123,1.324119,1.384066,-1.126457
152000,1.400608,-0.878672,8.757990,1.110379,2.864982,-1.095922
156000,1.482011,-0.758962,8.710106,1.369921,3.979486,-1.721877
160000,1.465251,-0.830788,8.657434,1.354653,4.483303,-1.752411
164000,1.508347,-0.778116,8.568848,0.881371,3.918417,-2.424167
168000,1.474828,-0.794875,8.647857,0.530226,3.338264,-2.454701
172000,1.419762,-0.799663,8.607155,0.285951,2.177959,-3.019587
176000,1.443704,-0.770933,8.731653,0.240150,1.307730,-3.233327
180000,1.376666,-0.794875,8.614338,0.056943,0.712310,-3.508136
184000,1.458069,-0.802058,8.626308,0.118012,0.391699,-3.492869
188000,1.467646,-0.787692,8.667010,-0.126262,-0.600667,-3.935617
192000,1.482011,-0.746991,8.638280,-0.798018,-0.493797,-4.225693
196000,1.635240,-0.739808,8.702923,-0.782751,-0.218988,-4.240961
200000,1.613692,-0.746991,8.662222,-0.798018,0.406966,-4.408900
204000,1.723825,-0.806846,8.588001,-0.691148,0.926050,-4.821113
208000,1.671153,-0.826000,8.544906,-0.446873,1.826814,-5.050121
212000,1.738190,-0.758962,8.444349,-0.721682,2.422234,-5.248594
216000,1.826776,-0.770933,8.489840,-1.149163,1.857348,-6.118823
220000,1.838747,-0.782904,8.516175,-0.889621,0.681776,-6.744777
224000,1.855506,-0.857124,8.686164,-0.706415,-0.631201,-7.156991
228000,1.800440,-0.802058,8.592790,-0.752217,-1.776240,-7.721877
232000,1.884237,-0.857124,8.489840,-1.057560,-2.921278,-8.225694
236000,1.771709,-0.940921,8.736442,-1.515576,-4.677003,-8.561572
240000,1.881842,-0.888249,8.966286,-1.500308,-5.913644,-8.836381
244000,1.951274,-0.967257,9.100361,-1.057560,-6.341125,-9.095922
248000,1.996764,-0.938527,9.107543,-0.691148,-6.341125,-9.462335
252000,2.020706,-1.003170,9.251195,-0.340003,-5.531965,-10.149358
256000,2.011129,-0.933739,9.217676,0.637096,-3.898377,-10.073022
260000,1.996764,-0.945710,9.351752,1.461524,-2.218988,-10.256228
264000,1.968034,-0.981623,9.198523,1.980608,-0.386927,-10.302030
268000,1.999158,-1.019930,9.114726,2.285951,1.124524,-10.363098
272000,1.953669,-0.998382,8.947132,2.316485,2.727577,-10.057755
276000,2.140416,-0.995988,8.872911,2.224883,3.826814,-10.088289
280000,2.138022,-0.938527,8.813056,1.797401,4.529104,-10.317297
284000,2.188300,-0.897826,8.738836,1.308852,5.384066,-10.943251
288000,2.303222,-0.888249,8.714894,1.064577,5.857348,-11.630274
292000,2.379837,-0.835576,8.813056,0.743966,6.040555,-12.073022
296000,2.547431,-0.823605,8.863335,1.079844,6.330631,-12.775312
300000,2.444480,-0.845153,8.961497,1.751600,6.361165,-13.645541
304000,2.652776,-0.787692,8.839393,1.995875,6.147425,-14.500503
308000,2.743755,-0.766145,8.829816,2.576027,6.162692,-15.920350
312000,2.767697,-0.754174,8.880095,2.728699,5.506203,-17.416533
316000,2.741361,-0.667982,8.774749,3.064577,4.239028,-18.653173
320000,2.705448,-0.756568,8.817844,3.430989,2.895516,-20.225693
324000,2.712631,-0.749385,8.817844,3.965340,2.269562,-21.202791
328000,2.652776,-0.830788,8.686164,4.347020,2.483302,-22.057755
332000,2.566584,-0.768539,8.482656,4.255417,1.139791,-22.836380
336000,2.609680,-0.773327,8.635885,4.056943,-0.783873,-23.584471
340000,2.664747,-0.809240,8.621520,3.675264,-0.677003,-24.622639
344000,2.643199,-0.811634,8.568848,3.263050,-1.745705,-25.431799
348000,2.571373,-0.866701,8.501810,2.988241,-2.631201,-25.844013
352000,2.604892,-0.914585,8.564059,2.362287,-2.860209,-26.485235
356000,2.564190,-0.885855,8.813056,1.522592,-2.615934,-26.821114
360000,2.650381,-0.900220,8.916007,1.522592,-2.478530,-27.431799
364000,2.712631,-0.878672,9.009381,1.629462,-1.547232,-27.538670
368000,2.801216,-0.931344,9.004593,2.026409,0.590173,-28.027220
372000,2.882619,-0.885855,9.121908,1.644730,2.987119,-28.424166
376000,3.021482,-0.828394,9.167398,1.400455,4.819180,-29.202791
380000,2.975993,-0.869095,9.174581,1.675264,7.384066,-29.798212
384000,3.050213,-0.916979,9.258378,2.484425,9.017653,-30.454700
388000,3.165135,-0.890643,9.311050,3.308852,11.155058,-31.233326
392000,3.265691,-0.890643,9.212888,3.369921,12.315363,-32.332565
396000,3.318364,-0.849942,9.064447,3.583661,13.322997,-33.340199
400000,3.394978,-0.933739,9.011775,3.766867,13.781012,-34.927982
404000,3.371036,-0.974440,9.083601,3.873737,13.078722,-36.454700
408000,3.402161,-0.936133,9.078813,4.576027,11.399332,-37.905083
412000,3.332729,-1.000776,8.894460,5.278317,10.498569,-39.431801
416000,3.289633,-1.058237,8.923190,5.461524,8.880248,-40.607372
420000,3.368642,-1.060631,8.844181,5.736333,7.811547,-41.981419
424000,3.423708,-0.995988,8.793902,5.843203,7.231394,-43.584473
428000,3.462016,-0.933739,8.726865,5.690531,6.361165,-45.233326
432000,3.552995,-0.948104,8.631097,5.919539,5.139791,-47.187527
436000,3.526659,-0.943315,8.848969,6.392821,3.933684,-49.370731
440000,3.478775,-0.964863,8.657434,6.545493,3.185592,-51.111191
444000,3.500323,-1.036689,8.786720,6.652363,3.185592,-53.263863
448000,3.325546,-1.079785,8.896853,7.064577,2.727577,-54.897449
452000,3.280056,-1.197101,9.030929,7.568394,1.964218,-56.790577
456000,3.150769,-1.285686,9.059659,9.140913,0.987119,-58.195160
460000,3.045424,-1.285686,9.023746,10.194348,-0.249522,-59.859280
464000,2.954445,-1.381454,8.973468,10.545493,-1.531965,-61.263863
468000,2.834735,-1.458069,8.947132,11.186714,-2.600667,-62.256226
472000,2.815581,-1.515530,8.894460,11.827936,-3.150285,-63.279129
476000,2.760514,-1.522712,8.791509,11.125646,-4.707537,-64.500504
480000,2.719813,-1.575385,8.801085,11.034042,-5.669369,-65.126457
484000,2.726996,-1.553837,8.829816,11.049310,-5.028148,-66.011955
488000,2.674323,-1.577779,8.848969,10.514958,-3.730438,-66.729507
492000,2.631228,-1.587356,8.743625,9.904272,-1.669369,-67.279129
496000,2.705448,-1.644817,8.813056,9.415722,0.147424,-67.767677
500000,2.750938,-1.680730,9.011775,8.835569,2.406966,-68.164627
504000,2.604892,-1.716643,8.956709,8.881371,5.322997,-68.653175
508000,2.434903,-1.798046,8.935161,9.003509,7.750478,-69.355461
512000,2.305616,-1.812411,8.810662,8.774501,9.338264,-69.401268
516000,2.284068,-1.793257,8.710106,8.423356,11.155058,-69.447067
520000,2.226608,-1.893813,8.659827,8.499692,12.040554,-69.737144
524000,2.353500,-1.826776,8.683769,8.591294,11.261928,-69.981415
528000,2.521094,-1.891419,8.698134,9.049310,9.689409,-71.401268
532000,2.659958,-1.771709,8.746018,9.461524,7.567272,-73.218056
536000,2.794033,-1.659182,8.774749,10.392821,5.429867,-74.882179
540000,2.901772,-1.644817,8.825027,11.263050,2.513837,-77.294395
544000,2.980781,-1.577779,8.865729,11.675264,0.254295,-79.553940
548000,3.155558,-1.608904,9.074024,12.102745,-1.012881,-81.966148
552000,3.351882,-1.572991,9.126697,12.728699,-1.165553,-84.378365
556000,3.478775,-1.501164,9.198523,12.789767,-1.196087,-87.187523
560000,3.538630,-1.592144,9.081207,13.461523,-0.463263,-90.027222
564000,3.339911,-1.592144,9.346964,14.759233,-1.669369,-92.607368
568000,3.241749,-1.632846,9.509769,16.011143,-0.692270,-94.851646
572000,3.088520,-1.651999,9.356541,16.713432,2.315363,-95.187523
576000,2.861071,-1.759738,9.212888,17.324120,4.605440,-96.744774
580000,2.887407,-1.783680,9.066842,17.507326,8.177958,-97.156990
584000,2.480393,-1.855506,8.975863,16.499691,8.803913,-97.263863
588000,2.267309,-1.889025,8.889671,16.667631,10.101623,-98.225693
592000,2.049437,-1.860295,8.997410,16.591295,11.109256,-97.248596
596000,1.869871,-1.857901,8.995016,16.408089,11.704676,-96.332565
600000,2.051831,-1.769315,8.923190,15.889005,13.490935,-95.798210
604000,2.061408,-1.685518,8.772355,15.507325,16.040554,-93.966148
608000,2.166753,-1.606509,8.525752,15.003509,17.445133,-93.569206
612000,2.310405,-1.493982,8.566454,14.652363,18.712309,-93.584473
616000,2.643199,-1.388637,8.271967,14.072210,19.948952,-93.721878
620000,2.920926,-1.276109,8.444349,12.453890,20.910784,-95.737144
624000,3.490746,-1.182736,8.599973,11.598928,22.086355,-96.836380
628000,3.701436,-1.122881,8.525752,11.278317,23.918417,-100.683708
632000,3.794810,-1.158794,8.413225,11.721066,24.758112,-103.813477
636000,3.588908,-1.187524,8.324639,11.858470,24.635973,-107.233330
640000,3.284845,-1.259350,7.982268,11.736333,24.040554,-109.676071
644000,2.947262,-1.321599,7.836222,10.957706,22.620707,-111.569206
648000,2.731784,-1.431733,7.714118,9.659997,19.750477,-113.477600
652000,2.482787,-1.520318,7.886500,9.461524,14.681775,-114.912712
656000,2.164358,-1.551443,8.087613,10.728700,9.216126,-115.844017
660000,1.975216,-1.572991,7.977480,10.957706,4.284829,-116.653175
664000,2.111686,-1.580173,8.090008,10.514958,0.880249,-117.218056
668000,2.439692,-1.582567,8.415619,10.637096,-0.188453,-118.271492
672000,2.506729,-1.537078,8.528147,10.972974,-0.234255,-120.011955
676000,2.430115,-1.577779,8.669404,11.415722,-1.028148,-121.538673
680000,2.339135,-1.726219,8.880095,11.995874,-0.890743,-122.668442
684000,2.169147,-1.786075,8.741230,12.408089,1.338264,-123.691345
688000,2.006341,-1.824382,8.662222,11.736333,3.658875,-124.210426
692000,1.860295,-1.877054,8.580819,10.972974,6.010020,-124.561569
696000,1.786075,-1.941698,8.700529,9.766868,8.849714,-124.332565
700000,1.810017,-1.958457,8.810662,8.438622,11.597806,-124.515770
704000,1.788469,-1.920150,8.942344,7.934806,14.758111,-124.622643
708000,1.529895,-1.953669,8.920795,7.629462,17.674141,-124.103554
712000,1.429338,-1.987187,8.846576,7.553127,20.086355,-123.233330
716000,1.438915,-1.960851,8.633492,7.217249,22.040554,-122.500504
720000,1.611298,-1.819593,8.633492,6.026409,25.918417,-122.302032
724000,1.577779,-1.869871,8.451532,5.018775,27.811546,-122.393631
728000,1.649605,-1.886631,8.353370,5.140913,26.956585,-122.500504
732000,1.680730,-1.862689,8.532935,5.263051,25.017653,-123.523399
736000,1.826776,-1.881842,8.607155,5.797401,22.681776,-124.973785
740000,1.776498,-1.817199,8.626308,6.301218,20.132156,-126.347832
744000,1.893813,-1.853112,8.722076,6.835569,18.223761,-127.935616
748000,1.865083,-1.915361,8.583213,7.675264,16.498569,-129.920349
752000,1.687912,-1.936909,8.420407,8.285952,14.162691,-131.386002
756000,1.522712,-2.068590,8.638280,8.453890,11.689409,-132.592102
760000,1.333570,-2.224213,8.609550,8.285952,10.483302,-132.836380
764000,1.110910,-2.193089,8.549694,8.148546,10.010019,-133.401260
768000,1.012747,-2.296039,8.429984,7.476791,9.964218,-133.202789
772000,0.995988,-2.303222,8.391677,6.270684,10.025287,-132.637909
776000,1.029507,-2.303222,8.403648,4.759233,11.002386,-132.363098
780000,1.235408,-2.336741,8.561666,3.003508,13.414599,-132.363098
784000,1.376666,-2.310405,8.465898,1.889004,15.964218,-132.607376
788000,1.491588,-2.243367,8.686164,0.972974,19.185593,-133.431793
792000,1.376666,-2.334347,8.834604,0.224882,21.811546,-134.439438
796000,1.295263,-2.372654,8.978256,0.316485,24.055820,-134.943253
800000,1.182736,-2.377442,8.777143,0.759233,26.803913,-135.309662
804000,1.089362,-2.355895,8.750807,0.209615,28.162691,-135.966156
808000,1.051055,-2.442086,8.832211,0.011142,29.384066,-136.668442
812000,0.720655,-2.521094,8.791509,0.087478,29.842081,-136.790573
816000,0.600945,-2.657564,8.779537,0.560760,28.788645,-137.050125
820000,0.500388,-2.662352,8.643068,1.064577,28.010019,-137.462341
824000,0.361524,-2.700660,8.576031,0.850837,27.628340,-137.492874
828000,0.294487,-2.667141,8.724471,0.438623,27.231394,-137.080658
832000,0.275333,-2.734178,8.635885,1.140913,28.284828,-136.500504
836000,0.304064,-2.650381,8.712500,1.415722,29.032921,-136.592102
840000,0.505177,-2.657564,8.554482,1.690531,29.506203,-136.469971
844000,0.517148,-2.681506,8.415619,1.950073,30.116890,-137.050125
848000,0.598550,-2.638410,8.374918,2.118012,30.147425,-137.553940
852000,0.672771,-2.686294,8.164227,2.133279,30.498569,-138.851654
856000,0.845153,-2.736573,8.123527,2.026409,31.353531,-140.576843
860000,0.732626,-2.700660,7.905654,1.415722,32.010021,-142.317291
864000,0.493206,-2.691083,7.675811,-0.248400,31.933685,-144.210419
868000,0.146046,-2.705448,7.747637,-1.668247,31.658875,-145.126450
872000,-0.011971,-2.657564,7.795521,-2.874354,31.948952,-145.111191
876000,-0.227449,-2.628834,7.718906,-3.866720,32.406967,-144.989044
880000,-0.380678,-2.669535,7.735666,-4.828553,33.521469,-144.637909
884000,-0.428562,-2.504335,7.366959,-6.080462,34.116890,-144.332565
888000,-0.373495,-2.530671,7.429208,-8.080462,34.300095,-144.088287
892000,-0.486023,-2.494758,7.381324,-9.103362,35.338264,-143.477600
896000,-0.433351,-2.513912,7.496245,-10.095729,36.544373,-143.263855
900000,-0.428562,-2.504335,7.369353,-11.332370,37.032921,-142.790573
904000,-0.447716,-2.494758,7.685388,-11.729317,38.910782,-141.950882
908000,-0.265756,-2.379837,7.450756,-12.507943,42.101624,-142.149353
