time_us,ax,ay,az,gx,gy,gz
0,-0.380678,-1.970428,8.446744,-1.210232,-1.531965,-0.958518
4000,-0.361524,-2.063802,8.547300,-1.347636,-1.577766,-0.866915
8000,-0.368707,-2.020706,8.559271,-1.256034,-1.486163,-0.592106
12000,-0.411803,-2.099715,8.468291,-1.240766,-1.241889,-0.576838
16000,-0.411803,-2.092532,8.580819,-1.378171,-0.554866,-0.210426
20000,-0.344765,-2.106898,8.564059,-1.057560,-0.142652,-0.210426
24000,-0.222661,-2.102109,8.669404,-0.660614,0.330631,0.003314
28000,-0.308852,-2.015918,8.695741,0.163814,1.811547,0.476597
32000,-0.251391,-1.994370,8.489840,0.392821,2.529104,0.262856
36000,-0.325611,-1.999158,8.427590,0.469157,2.498570,0.186520
40000,-0.366313,-2.027889,8.429984,0.713432,2.208493,0.125452
44000,-0.306458,-1.881842,8.468291,0.820302,3.139791,0.491864
48000,-0.318429,-1.958457,8.384495,0.835569,3.521470,0.583467
52000,-0.265756,-1.900996,8.279149,0.759233,2.834447,0.476597
56000,-0.268151,-1.905785,8.370130,0.835569,2.208493,0.369726
60000,-0.272939,-1.898602,8.283937,0.881371,1.658875,-0.134090
64000,-0.275333,-1.908179,8.374918,0.682898,1.292463,-0.424167
68000,-0.292093,-1.994370,8.329428,0.347020,1.155058,-0.485235
72000,-0.416591,-1.946486,8.336611,0.240150,0.910783,-0.485235
76000,-0.385466,-2.023100,8.307879,0.240150,0.498570,-0.561571
80000,-0.445322,-2.042254,8.271967,-0.126262,0.040554,-0.363098
84000,-0.450110,-1.994370,8.252813,-0.278934,-0.295324,-0.302029
88000,-0.450110,-2.075773,8.231265,-0.553744,-0.478530,-0.149358
92000,-0.380678,-2.152387,8.176199,-0.965957,-0.570133,-0.042487
96000,-0.387861,-2.118869,8.248025,-1.378171,-0.615934,-0.011953
100000,-0.414197,-2.104503,8.221688,-1.607178,-0.325858,0.262856
104000,-0.404620,-2.047042,8.250419,-1.988858,-0.096850,0.171253
108000,-0.383072,-2.025495,8.164227,-2.340003,0.193226,0.293391
112000,-0.304064,-2.047042,8.180987,-2.843820,0.071089,0.369726
116000,-0.387861,-1.968034,8.063671,-3.011759,0.345898,0.339192
120000,-0.411803,-2.023100,8.298303,-3.164430,0.330631,0.491864
124000,-0.263362,-2.059013,8.154651,-3.240766,0.666508,0.736139
128000,-0.323217,-2.023100,8.087613,-3.714049,0.834447,0.461329
132000,-0.306458,-2.020706,8.121132,-4.034659,0.941318,0.446062
136000,-0.313640,-1.996764,8.082825,-4.141530,1.048188,0.278123
140000,-0.289698,-2.015918,8.025364,-4.614813,1.048188,0.614001
144000,-0.318429,-1.968034,8.145074,-4.675881,1.445134,0.537665
148000,-0.328006,-2.059013,8.094796,-5.027026,1.490936,0.491864
152000,-0.390255,-2.056619,8.195353,-5.362904,1.353531,0.537665
156000,-0.411803,-2.044648,8.169016,-5.714049,1.063455,0.675070
160000,-0.459687,-2.054225,8.145074,-6.263667,1.246661,0.797207
164000,-0.328006,-2.006341,8.056489,-6.843820,1.338264,1.209421
168000,-0.256180,-2.030283,8.128315,-7.332370,1.032921,1.178887
172000,-0.227449,-2.025495,8.243237,-7.561378,0.666508,1.010948
176000,-0.191536,-2.059013,8.298303,-7.469774,-0.554866,0.614001
180000,-0.141258,-2.054225,8.293514,-7.286569,-0.020514,0.400261
184000,-0.069432,-2.056619,8.408437,-7.454507,-0.402194,0.247589
188000,-0.155623,-2.063802,8.429984,-7.408706,-0.951812,-0.240961
192000,-0.146046,-2.054225,8.279149,-7.362904,-1.318224,-0.332564
196000,-0.141258,-2.023100,8.192958,-7.683515,-1.608301,-0.439434
200000,-0.100556,-1.989582,8.111555,-8.462141,-2.081583,-0.531037
204000,-0.009577,-2.063802,8.200141,-8.340003,-1.760972,-0.775312
208000,0.014365,-1.987187,8.106767,-8.248401,-1.058682,-1.187526
212000,-0.093374,-1.927332,7.989451,-8.553743,-0.585400,-1.080655
216000,-0.004788,-1.936909,8.049306,-10.462141,-0.997614,-1.798213
220000,0.000000,-1.987187,8.042124,-11.347637,-0.677003,-2.134090
224000,0.112527,-2.006341,8.123527,-11.698782,1.048188,-2.805846
228000,-0.169988,-2.059013,8.274361,-12.233132,0.712310,-2.897449
232000,0.007183,-2.066196,8.288726,-12.553744,0.010020,-4.637907
236000,0.076614,-1.951274,8.094796,-15.668248,5.521471,-4.851647
240000,-0.304064,-2.176329,8.022970,-15.683515,5.689409,-4.302029
244000,-0.497994,-2.207454,8.133103,-16.630079,4.666509,-4.408900
248000,-0.488417,-2.382231,8.449138,-15.439240,0.437501,-4.622640
252000,-0.067038,-2.051831,8.441956,-16.019392,1.719944,-5.676075
256000,0.241814,-2.047042,8.334216,-18.553743,5.704677,-6.714243
260000,-0.562637,-2.415750,7.979874,-17.515575,10.101623,-4.927983
264000,-0.758962,-2.224213,7.946355,-15.973592,2.773379,-4.576838
268000,-0.351948,-2.264915,8.398860,-15.729316,-2.600667,-4.622640
272000,0.454898,-2.154782,8.204929,-16.217865,3.307730,-3.935617
276000,-1.031901,-1.798046,7.402872,-20.752216,-0.157919,-9.340198
280000,0.234632,-2.576161,8.494628,-21.927788,0.697043,-7.095922
284000,-0.026336,-2.403779,8.291121,-19.881987,5.185593,-7.156991
288000,-0.148441,-2.286463,8.094796,-22.049927,3.552005,-8.927984
292000,0.153229,-2.255338,8.461109,-22.614811,4.666509,-9.401266
296000,-0.284910,-2.564190,8.274361,-21.714048,7.857348,-8.286762
300000,-0.553061,-2.398990,7.714118,-21.088095,6.162692,-8.225694
304000,-0.553061,-2.410961,7.905654,-22.614811,2.391699,-7.905083
308000,-0.335188,-2.463634,7.963115,-23.698780,4.834447,-7.401266
312000,-0.184354,-2.477999,7.673417,-24.843819,6.513837,-7.569205
316000,-0.411803,-2.449268,7.503428,-26.843819,6.147425,-8.408899
320000,-0.550666,-2.554613,7.750031,-28.141529,5.887883,-7.981419
