time_us,ax,ay,az,gx,gy,gz
0,-0.263362,-0.313640,8.700529,-0.156797,0.025287,-0.363098
4000,-0.222661,-0.268151,8.793902,0.438623,0.529104,-0.469968
8000,-0.208296,-0.253785,8.805874,0.682898,1.063455,-0.622640
12000,-0.280122,-0.294487,8.595184,1.018775,1.155058,-1.126457
16000,-0.299275,-0.167594,8.461109,0.805035,0.864982,-1.599739
20000,-0.332794,-0.237026,8.492233,0.499691,0.391699,-2.057755
24000,-0.270545,-0.272939,8.729259,0.591295,0.055821,-1.889816
28000,-0.418985,-0.272939,8.765172,1.293585,-0.005247,-2.378365
32000,-0.457293,-0.320823,8.726865,2.056943,-0.112117,-2.546304
36000,-0.579397,-0.296881,8.722076,2.591295,-0.066316,-2.439434
40000,-0.706290,-0.294487,8.506598,2.102745,0.559638,-2.134090
44000,-0.806846,-0.263362,8.564059,1.156180,0.483302,-1.920350
48000,-0.799663,-0.308852,8.552089,0.820302,0.345898,-1.324930
52000,-0.804452,-0.270545,8.568848,0.102745,0.513837,-0.989052
56000,-0.715866,-0.275333,8.635885,-0.110996,0.697043,-0.744777
60000,-0.622492,-0.313640,8.552089,-0.584278,1.353531,-0.439434
64000,-0.579397,-0.244209,8.499416,-0.599545,1.093989,-0.393632
68000,-0.555455,-0.268151,8.611943,-0.904888,0.513837,-0.683709
72000,-0.555455,-0.299275,8.791509,-0.965957,0.040554,-0.637907
76000,-0.663194,-0.397437,8.896853,-1.011759,-0.967079,-0.607373
80000,-0.596156,-0.383072,8.870518,-0.798018,-1.883110,-0.698976
84000,-0.632069,-0.466869,8.930372,-0.630080,-1.302957,-0.790579
88000,-0.612916,-0.378284,8.959103,-0.477408,-0.478530,-0.622640
92000,-0.687136,-0.411803,9.016563,-0.813286,-0.325858,-0.714243
96000,-0.699107,-0.442927,8.913613,-1.042293,0.086356,-0.225693
100000,-0.746991,-0.385466,8.987833,-0.859087,0.758111,0.278123
104000,-0.780510,-0.426168,8.925584,-0.950690,2.345898,0.659803
108000,-0.656011,-0.414197,9.105149,-0.553744,3.613073,0.934612
112000,-0.636858,-0.375890,9.176975,0.408088,5.872615,1.362093
116000,-0.651223,-0.397437,9.081207,1.369921,7.521471,1.407894
120000,-0.658405,-0.378284,8.995016,1.934806,8.101623,1.270490
124000,-0.706290,-0.373495,8.765172,1.782134,7.261929,1.148352
128000,-0.742203,-0.347159,8.796297,1.919539,5.750478,1.178887
132000,-0.888249,-0.339977,8.674192,2.209615,3.643608,1.117818
136000,-0.835576,-0.339977,8.645462,2.377554,1.582539,1.331558
140000,-0.723049,-0.275333,8.664616,3.034043,-0.081583,1.117818
144000,-0.663194,-0.260968,8.705317,2.209615,-1.180820,1.346826
148000,-0.632069,-0.270545,8.549694,2.102745,-3.119751,1.194154
152000,-0.605733,-0.208296,8.616732,2.240149,-3.394560,1.224688
156000,-0.557849,-0.241814,8.702923,1.934806,-3.547232,1.041482
160000,-0.493206,-0.229843,8.710106,1.629462,-3.180820,0.873543
