time_us,ax,ay,az,gx,gy,gz
0,-0.179565,-0.213084,8.298303,-0.507942,-1.119751,0.003314
4000,-0.304064,-0.167594,8.303091,-1.439240,-1.089217,0.110184
8000,-0.316035,-0.095768,8.283937,-2.263667,-0.509064,0.125452
12000,-0.325611,-0.222661,8.214506,-3.286568,-0.218988,0.430795
16000,-0.318429,-0.232238,8.319851,-4.004126,0.361165,0.827742
20000,-0.344765,-0.165200,8.444349,-4.706415,1.139791,1.224688
24000,-0.237026,-0.153229,8.520964,-5.332370,1.704676,1.301024
28000,-0.215478,-0.205901,8.599973,-4.920156,1.750478,1.453696
32000,-0.284910,-0.184354,8.698134,-4.645347,1.506203,1.591100
36000,-0.186748,-0.210690,8.683769,-4.263667,0.895516,1.377360
40000,-0.248997,-0.244209,8.872911,-3.881988,0.544371,1.667436
44000,-0.205901,-0.239420,8.872911,-3.591912,0.345898,1.575833
48000,-0.215478,-0.241814,8.858546,-2.798018,-0.539598,1.743772
52000,-0.193930,-0.196325,8.860941,-2.416339,-1.730438,1.606368
56000,-0.112527,-0.191536,9.040505,-1.469774,-2.386927,1.377360
60000,-0.107739,-0.167594,9.227253,0.209615,-2.997614,1.148352
64000,-0.047884,-0.160412,9.090784,1.583661,-3.012881,0.827742
68000,-0.134075,-0.119710,8.947132,2.285951,-2.799140,0.873543
72000,0.000000,-0.069432,8.844181,2.240149,-2.051049,0.568200
76000,0.004788,-0.038307,8.796297,2.453890,-1.715171,0.323925
80000,-0.045490,0.004788,8.614338,2.087478,-1.699904,-0.118823
84000,-0.009577,-0.019154,8.494628,1.110379,-1.165553,-0.378365
88000,-0.014365,0.069432,8.331821,-0.049927,-0.371659,-0.622640
92000,-0.059855,0.114922,8.303091,-1.454507,0.697043,-0.775312
96000,-0.198719,0.004788,8.276755,-2.736950,1.261928,-0.790579
100000,-0.201113,0.055067,8.384495,-4.019392,1.613073,-0.912716
104000,-0.179565,-0.047884,8.425196,-5.210233,1.826814,-1.080655
108000,-0.196325,-0.050278,8.504205,-6.049927,1.857348,-1.492869
112000,-0.282516,-0.074220,8.602366,-6.645347,2.391699,-1.385999
116000,-0.356736,-0.158017,8.748413,-6.645347,2.498570,-1.569205
120000,-0.409408,-0.301669,8.822633,-6.660614,2.605440,-1.508136
124000,-0.550666,-0.320823,8.894460,-6.904889,1.964218,-1.370732
128000,-0.581791,-0.459687,9.162610,-5.881988,1.582539,-1.279129
132000,-0.624887,-0.536301,9.303867,-4.782751,1.597806,-0.347831
136000,-0.593762,-0.466869,9.287108,-3.210232,1.460402,-0.057755
140000,-0.536301,-0.459687,9.186552,-2.370538,1.200860,0.446062
144000,-0.440533,-0.481235,9.179369,-1.546110,1.292463,0.995681
148000,-0.316035,-0.423774,9.378088,-0.263667,1.918417,1.178887
152000,-0.114922,-0.306458,9.165004,0.682898,3.002386,1.148352
156000,0.062249,-0.287304,8.997410,1.110379,3.597806,0.583467
160000,0.102951,-0.234632,8.927979,1.873737,4.269562,0.064383
164000,0.081403,-0.191536,8.870518,2.240149,4.132157,-0.500503
168000,0.035913,-0.129287,8.693346,2.102745,4.758111,-1.034854
172000,0.069432,-0.131681,8.647857,1.766867,5.292463,-1.355464
176000,0.019154,-0.088585,8.477868,1.400455,5.200860,-1.599739
180000,0.000000,-0.045490,8.233660,0.652363,5.292463,-2.225693
184000,-0.057461,-0.033519,8.157045,-0.278934,4.529104,-2.393632
188000,-0.117316,-0.019154,8.109161,-1.683514,3.704677,-2.958518
192000,-0.179565,-0.083797,8.236053,-2.950690,2.712310,-3.279129
196000,-0.134075,-0.174777,8.303091,-3.790385,1.613073,-3.324930
200000,-0.299275,-0.232238,8.372523,-4.278934,0.956585,-3.385999
204000,-0.359130,-0.229843,8.429984,-4.782751,0.513837,-3.737144
208000,-0.442927,-0.323217,8.518570,-4.981225,0.040554,-3.706610
212000,-0.533907,-0.363919,8.523358,-4.996491,-0.753339,-3.324930
216000,-0.524330,-0.418985,8.655039,-5.286569,-1.180820,-3.141724
220000,-0.557849,-0.416591,8.671799,-5.393438,-0.829675,-3.019587
224000,-0.682347,-0.450110,8.707711,-5.301835,-0.707537,-2.485235
228000,-0.732626,-0.464475,8.683769,-5.439240,-1.073950,-1.889816
232000,-0.670376,-0.378284,8.554482,-5.149163,-1.333492,-1.233327
236000,-0.593762,-0.385466,8.523358,-5.256034,-1.364026,-0.561571
240000,-0.562637,-0.402226,8.710106,-5.133897,-1.669369,-0.134090
244000,-0.538695,-0.385466,8.753201,-4.675881,-1.745705,0.201787
248000,-0.490811,-0.287304,8.619126,-4.813286,-2.203721,0.354459
252000,-0.328006,-0.313640,8.825027,-5.103362,-2.463263,0.247589
256000,-0.428562,-0.311246,8.822633,-5.271301,-2.646469,0.232322
260000,-0.426168,-0.289698,8.992621,-4.981225,-3.745705,0.491864
264000,-0.433351,-0.328006,9.430760,-3.988858,-4.615934,0.369726
268000,-0.323217,-0.258574,9.452309,-3.011759,-3.989980,0.888810
272000,-0.265756,-0.306458,9.583989,-1.881988,-2.829675,0.904078
276000,-0.251391,-0.332794,9.533711,-0.736950,-0.692270,1.255223
280000,-0.253785,-0.277727,9.337387,-0.126262,1.032921,1.392627
284000,-0.289698,-0.320823,9.117120,0.133279,2.315363,1.591100
288000,-0.284910,-0.217872,8.927979,-0.019392,3.216127,1.453696
292000,-0.275333,-0.277727,8.992621,-0.187331,3.796279,1.468963
296000,-0.198719,-0.177171,8.939949,0.011142,4.269562,0.949879
300000,-0.251391,-0.215478,8.889671,0.133279,4.254295,0.736139
304000,-0.210690,-0.174777,8.839393,-0.110996,3.857348,0.232322
308000,-0.246603,-0.234632,8.755595,-0.599545,2.864982,-0.256228
312000,-0.459687,-0.229843,8.793902,-0.904888,1.307730,-0.653174
316000,-0.524330,-0.244209,8.714894,-1.164430,0.376432,-0.821113
320000,-0.608127,-0.256180,8.681376,-1.500308,-0.906011,-0.592106
324000,-0.663194,-0.328006,8.686164,-1.851454,-1.730438,-0.439434
328000,-0.639252,-0.335188,8.623915,-2.004125,-2.447995,-0.240961
332000,-0.656011,-0.354342,8.796297,-2.095728,-2.570133,0.339192
336000,-0.639252,-0.349553,8.662222,-1.958324,-2.829675,0.629268
340000,-0.574608,-0.354342,8.750807,-2.004125,-2.127385,1.209421
344000,-0.509965,-0.332794,8.808268,-1.836186,-1.089217,1.667436
348000,-0.356736,-0.258574,8.667010,-1.897255,-0.295324,1.499497
352000,-0.313640,-0.308852,8.595184,-1.851454,0.177959,1.820108
356000,-0.392649,-0.256180,8.674192,-1.988858,0.116890,1.850642
360000,-0.272939,-0.256180,8.700529,-2.126262,0.055821,1.774307
364000,-0.193930,-0.330400,8.729259,-2.217866,0.391699,1.682703
368000,-0.299275,-0.277727,8.710106,-2.126262,-0.203721,1.346826
372000,-0.299275,-0.318429,8.640674,-1.988858,-0.921278,1.163620
376000,-0.440533,-0.416591,8.535329,-2.049927,-1.455629,0.873543
380000,-0.416591,-0.387861,8.755595,-1.683514,-1.989980,1.041482
384000,-0.617704,-0.430956,8.762778,-1.317102,-2.463263,1.270490
388000,-0.706290,-0.481235,8.781932,-0.874354,-3.364026,1.453696
392000,-0.730232,-0.459687,8.611943,-0.645346,-3.776240,1.926978
396000,-0.665588,-0.438139,8.643068,-0.492675,-4.661736,2.369726
400000,-0.677559,-0.483629,8.719683,-0.981224,-5.302957,2.522398
404000,-0.653617,-0.507571,8.683769,-0.813286,-5.928911,3.316291
408000,-0.600945,-0.430956,8.769960,-1.042293,-5.837308,3.346826
412000,-0.457293,-0.445322,8.753201,-1.301835,-4.829675,3.804841
416000,-0.452504,-0.438139,8.741230,-2.202598,-3.776240,4.171253
420000,-0.435745,-0.442927,8.705317,-2.782751,-2.768606,4.614001
424000,-0.351948,-0.356736,8.734048,-3.469774,-1.425095,4.568200
428000,-0.229843,-0.359130,8.724471,-4.233133,-0.203721,4.614001
432000,-0.193930,-0.359130,8.609550,-5.011759,1.322997,4.537665
436000,-0.237026,-0.332794,8.571242,-5.622446,2.544371,4.705605
440000,-0.251391,-0.373495,8.485051,-6.126263,2.300096,4.644536
444000,-0.220267,-0.256180,8.300697,-7.271301,1.399333,4.140719
448000,-0.141258,-0.325611,8.283937,-8.874354,1.948951,3.652169
452000,-0.275333,-0.313640,8.513782,-9.500309,0.971852,3.117818
456000,-0.186748,-0.313640,8.410830,-9.591911,0.040554,2.751406
460000,-0.100556,-0.318429,8.339005,-9.530843,-0.799140,2.308658
464000,-0.107739,-0.337582,8.348581,-9.439240,-1.989980,1.591100
468000,-0.134075,-0.359130,8.422802,-9.637713,-3.608301,0.843009
472000,-0.196325,-0.320823,8.243237,-10.019393,-5.654102,0.201787
476000,-0.256180,-0.363919,8.571242,-10.477407,-8.432729,-0.027220
480000,-0.239420,-0.428562,8.729259,-10.278934,-9.272423,-0.347831
484000,-0.143652,-0.476446,9.119514,-9.668247,-8.188454,-0.118823
488000,-0.126893,-0.476446,9.212888,-8.324736,-6.951812,-0.134090
492000,0.009577,-0.478840,9.263166,-6.523210,-4.493797,0.003314
496000,-0.016759,-0.409408,9.188946,-5.393438,-2.249522,-0.179892
500000,0.050278,-0.423774,9.047688,-4.798018,-0.402194,-0.149358
504000,0.000000,-0.397437,8.868123,-4.691149,1.613073,-0.179892
508000,-0.088585,-0.373495,8.817844,-5.164431,3.353531,-0.134090
512000,-0.112527,-0.363919,8.535329,-5.912522,4.452768,0.232322
516000,-0.181959,-0.363919,8.365341,-6.401072,4.712310,0.247589
520000,-0.239420,-0.325611,8.214506,-7.149163,4.834447,0.736139
524000,-0.184354,-0.275333,7.996634,-8.996491,3.613073,0.583467
528000,-0.148441,-0.289698,7.999028,-10.278934,3.048188,0.537665
532000,-0.119710,-0.325611,7.838616,-11.698782,1.887883,0.278123
536000,-0.052672,-0.292093,7.908048,-13.240767,-0.203721,-0.027220
540000,-0.067038,-0.373495,8.049306,-14.340003,-2.402194,-0.668442
544000,-0.019154,-0.421380,8.185776,-15.576644,-4.509064,-1.095922
548000,0.047884,-0.478840,8.465898,-15.072827,-4.951812,-1.721877
552000,0.134075,-0.500388,8.451532,-15.790385,-2.829675,-1.355464
556000,0.021548,-0.548272,8.422802,-15.805652,-3.547232,-2.057755
560000,0.074220,-0.495600,8.511387,-15.378171,-1.486163,-2.134090
564000,-0.119710,-0.538695,8.389283,-15.576644,-1.241889,-2.103556
568000,-0.052672,-0.521936,8.331821,-15.988858,-0.524331,-2.363098
572000,-0.158017,-0.550666,7.951144,-16.981224,-0.615934,-2.271495
576000,-0.112527,-0.541090,7.984663,-17.576643,-1.196087,-2.240961
580000,-0.205901,-0.509965,7.762002,-18.706415,-2.020514,-2.302029
584000,-0.057461,-0.445322,7.833828,-20.049927,-2.341125,-2.607373
588000,-0.028730,-0.466869,7.553706,-21.637712,-2.799140,-3.019587
592000,-0.057461,-0.399832,7.489063,-23.790384,-5.501431,-3.721877
596000,0.076614,-0.407014,7.448361,-25.423971,-7.959445,-4.149358
600000,0.083797,-0.385466,7.429208,-27.729315,-10.386927,-5.080655
604000,0.122104,-0.361524,7.252037,-30.431606,-12.173186,-5.706609
608000,0.143652,-0.395043,7.031770,-33.393436,-13.440362,-6.408899
612000,0.026336,-0.423774,6.924031,-37.256031,-13.806774,-6.775311
616000,-0.150835,-0.474052,6.725313,-41.393436,-14.814408,-7.019587
620000,-0.169988,-0.538695,6.667852,-46.110996,-14.264790,-6.851647
624000,-0.119710,-0.533907,6.531382,-50.691147,-12.890744,-6.439434
628000,0.023942,-0.598550,6.409278,-55.683514,-11.959446,-6.332563
632000,-0.021548,-0.696713,6.093243,-60.859085,-11.379293,-6.363098
636000,-0.208296,-0.785298,5.650316,-66.645348,-13.944179,-6.408899
640000,-0.098162,-0.804452,5.832275,-75.317101,-15.699904,-7.248594
644000,-0.234632,-0.921768,6.167464,-80.309471,-16.264790,-6.760045
648000,-0.052672,-0.964863,6.186617,-84.370537,-19.760973,-7.065388
652000,0.146046,-1.053449,6.021417,-87.515572,-23.470896,-7.553937
656000,0.234632,-1.041478,5.760449,-92.294197,-27.028149,-8.714244
660000,0.272939,-1.173159,5.659893,-97.851456,-30.280056,-9.721877
664000,0.265756,-1.276109,5.410896,-104.141525,-34.524330,-10.912717
668000,0.344765,-1.326388,5.336676,-110.049927,-39.394562,-11.981419
672000,0.474052,-1.443704,5.281609,-116.446869,-43.669369,-13.370732
676000,0.533907,-1.575385,5.327099,-121.897255,-49.196087,-14.378366
680000,0.785298,-1.699883,5.269638,-127.729317,-53.119751,-15.340198
684000,0.821211,-1.733402,5.482722,-133.225510,-55.012882,-16.332563
688000,1.029507,-1.936909,5.576096,-139.027039,-54.356392,-17.218060
692000,1.019930,-2.080561,5.468357,-143.881989,-53.165554,-18.042486
696000,1.082179,-2.207454,5.468357,-148.645355,-53.333492,-18.683708
700000,1.003170,-2.398990,5.281609,-153.546112,-57.516697,-19.538670
704000,1.094150,-2.585738,5.181053,-159.118637,-59.089218,-20.408899
708000,0.976834,-2.652776,5.209783,-165.332382,-60.997616,-21.218060
712000,1.357512,-2.806004,5.403713,-171.881989,-57.730438,-21.248594
716000,1.414973,-2.937685,5.401319,-177.668259,-53.959446,-21.401266
720000,1.534683,-3.124433,5.216966,-182.782761,-52.295322,-21.828747
724000,1.568202,-3.287239,4.783615,-188.172073,-54.860210,-22.851646
728000,1.520318,-3.466804,4.690241,-193.057571,-54.539600,-23.767677
732000,1.367089,-3.615245,4.410120,-198.996506,-57.348759,-24.622639
736000,1.498770,-3.840300,4.108450,-204.874359,-55.333492,-24.302029
740000,1.474828,-4.082114,3.770868,-211.836197,-54.203720,-23.905083
744000,1.089362,-4.295198,3.078943,-219.805664,-56.432728,-23.187525
748000,1.055843,-4.663905,2.154782,-227.652985,-56.906010,-21.752411
752000,0.684742,-4.967968,1.280898,-237.668259,-58.783875,-19.996685
756000,0.476446,-5.331887,0.169988,-249.149170,-63.043415,-18.088287
760000,0.474052,-5.683835,-0.076614,-261.546112,-66.051048,-15.004320
764000,0.727837,-6.095637,-0.339977,-274.798004,-68.386925,-12.546305
768000,0.897826,-6.500257,-0.304064,-287.607178,-69.822037,-9.431801
772000,1.122881,-7.034164,-0.263362,-301.164429,-70.096848,-6.164625
776000,1.292869,-7.445967,-0.162806,-313.561371,-69.364021,-3.385999
780000,1.489193,-7.984663,0.026336,-325.576630,-66.112114,-0.622640
784000,1.651999,-8.588001,0.076614,-338.721680,-60.509064,2.186520
788000,2.066196,-9.114726,0.426168,-350.492676,-53.531963,3.988047
792000,2.104503,-9.610326,1.086968,-360.767487,-46.127384,5.606368
796000,2.027889,-9.976639,1.642422,-369.607178,-39.073952,7.331559
800000,1.999158,-10.340557,2.092532,-376.752197,-34.142651,8.552932
804000,1.821988,-10.802638,2.513912,-381.820923,-29.150286,9.621634
808000,1.666364,-11.192893,2.667141,-384.752197,-24.631203,10.293390
812000,1.259350,-11.674128,2.568978,-386.630066,-22.722805,11.041482
816000,0.981623,-12.006922,2.437297,-388.095734,-20.875477,11.652169
820000,0.399832,-12.334928,2.367866,-389.790375,-23.806774,13.270490
824000,0.141258,-12.650962,2.808398,-388.950684,-31.119751,14.507131
828000,0.241814,-12.852075,3.258508,-385.607178,-40.371658,16.125452
832000,0.368707,-13.180080,3.780444,-380.859070,-51.883110,17.301025
836000,0.620098,-13.359646,4.163517,-374.996490,-62.005249,18.614002
840000,0.835576,-13.453019,4.594473,-368.981201,-67.730438,19.835377
844000,0.952892,-13.393165,4.869806,-363.088074,-71.913643,20.629269
