time_us,ax,ay,az,gx,gy,gz
0,1.134852,-0.076614,8.937555,-1.271301,4.040555,1.606368
4000,0.876278,-0.052672,9.071630,-0.889621,4.300097,1.087284
8000,0.864307,-0.102951,9.066842,0.652363,4.132157,0.797207
12000,0.802058,-0.014365,8.856153,1.629462,4.803913,0.995681
16000,0.773327,-0.026336,8.683769,2.224883,4.025287,0.446062
20000,0.833182,-0.055067,8.633492,2.194348,3.216127,0.262856
24000,0.835576,-0.047884,8.408437,2.118012,2.498570,0.064383
28000,0.828394,0.000000,8.487445,1.797401,1.521470,-0.164625
32000,0.816423,0.067038,8.540117,1.507325,1.613073,-0.653174
36000,0.873884,0.021548,8.358158,0.942440,1.521470,-0.821113
40000,0.840365,0.019154,8.444349,0.056943,1.414600,-1.156991
44000,0.744597,0.040701,8.475474,-0.156797,1.414600,-1.172258
48000,0.699107,0.026336,8.659827,-0.599545,1.887883,-1.080655
52000,0.663194,-0.050278,8.669404,-1.042293,2.239028,-0.668442
56000,0.615310,-0.088585,8.839393,-1.317102,2.635974,-0.195159
60000,0.572214,-0.071826,8.846576,-1.408705,3.399333,0.476597
64000,0.677559,-0.064643,8.908825,-1.362904,4.361165,1.148352
68000,0.579397,-0.093374,8.836999,-1.637713,4.895516,1.438429
72000,0.605733,-0.122104,8.762778,-1.988858,4.681776,1.545299
76000,0.545878,-0.093374,8.736442,-1.775118,4.406967,2.094917
80000,0.701501,-0.043096,8.746018,-1.546110,3.017654,1.896444
84000,0.809240,-0.026336,8.738836,-1.057560,1.994753,1.301024
88000,0.837971,-0.052672,8.667010,-0.584278,0.895516,0.446062
92000,0.833182,-0.045490,8.846576,-0.172064,-0.493797,-0.302029
96000,0.756568,-0.067038,8.985439,0.850837,-1.348759,-0.927984
100000,0.818817,-0.093374,9.066842,1.675264,-1.562499,-1.309663
104000,0.730232,-0.138864,8.975863,2.118012,-1.547232,-1.538671
108000,0.706290,-0.093374,8.999804,2.789768,-0.967079,-1.416533
112000,0.691924,-0.074220,8.973468,3.263050,0.086356,-1.401266
116000,0.553061,-0.088585,8.825027,3.522592,0.315363,-1.279129
120000,0.526724,-0.016759,8.801085,3.308852,0.147424,-1.126457
124000,0.596156,-0.074220,8.655039,2.957707,0.635974,-1.172258
128000,0.526724,0.031125,8.602366,2.347020,1.048188,-0.866915
132000,0.476446,-0.033519,8.547300,1.369921,0.697043,-0.592106
136000,0.574608,0.009577,8.453926,0.850837,0.147424,-0.729510
140000,0.689530,0.031125,8.303091,0.560760,-0.631201,-0.821113
144000,0.715866,0.043096,8.315063,0.530226,-1.944179,-1.187526
148000,0.833182,0.031125,8.257602,0.301218,-2.829675,-1.569205
152000,0.744597,0.014365,8.310274,-0.614812,-3.150285,-2.103556
