time_us,ax,ay,az,gx,gy,gz
0,1.589750,0.052672,9.021352,5.659997,0.926050,-3.447068
4000,1.462857,0.047884,8.810662,5.904272,0.727577,-3.996686
8000,1.285686,0.083797,8.504205,5.385188,0.819180,-4.103556
12000,1.240196,0.038307,8.485051,4.438623,1.399333,-3.584472
16000,1.103727,0.016759,8.305486,3.232516,4.040555,-2.469968
20000,0.852336,0.052672,8.171411,1.324119,1.750478,-2.271495
24000,0.919373,0.062249,7.929596,-0.431606,1.567272,-1.370732
28000,0.866701,0.019154,7.970297,-2.507942,1.322997,0.110184
32000,1.113304,0.052672,8.118738,-3.530843,1.689409,0.690337
36000,1.175553,0.062249,8.300697,-5.103362,2.391699,1.163620
40000,1.115698,0.043096,8.429984,-6.446874,2.361165,1.301024
44000,1.115698,0.047884,8.633492,-7.393438,1.842081,1.591100
48000,1.072602,0.064643,8.836999,-7.103362,2.345898,1.957513
52000,1.084573,-0.007183,8.899248,-6.065194,0.803913,2.094917
56000,1.278504,-0.040701,9.038112,-5.194965,1.109257,2.354459
60000,1.259350,-0.047884,9.232041,-4.110995,2.193226,2.476597
64000,1.285686,-0.014365,9.162610,-3.149163,2.208493,2.552932
68000,1.357512,0.002394,9.239224,-2.675881,3.887883,2.339192
72000,1.422156,0.009577,9.241618,-1.561377,6.758111,2.537665
76000,1.300052,0.040701,9.119514,-0.523209,8.162691,2.430795
80000,1.345541,0.031125,9.033323,0.118012,9.368798,2.354459
84000,1.367089,0.067038,8.954314,0.621829,9.490935,2.201787
88000,1.357512,0.124498,8.956709,1.721066,9.292462,1.514765
92000,1.455675,0.196325,9.052477,2.881371,8.620707,1.087284
96000,1.541866,0.244209,9.052477,4.087478,7.567272,0.064383
100000,1.582567,0.294487,9.054871,4.957707,6.010020,-1.050121
104000,1.525106,0.217872,9.059659,6.285951,5.155058,-1.676075
108000,1.539472,0.150835,9.028535,7.201982,4.834447,-2.347831
112000,1.398214,0.294487,8.836999,7.751600,5.674142,-2.561571
116000,1.312023,0.253785,8.547300,7.553127,5.536737,-2.622640
120000,1.151611,0.306458,8.192958,6.041677,4.910783,-2.607373
124000,1.024718,0.251391,7.996634,4.820302,4.132157,-1.996686
128000,1.024718,0.263362,7.946355,3.171447,3.353531,-2.088289
132000,1.022324,0.323217,7.817069,1.614195,2.498570,-1.844014
136000,0.976834,0.272939,7.876924,-0.813286,1.429867,-1.324930
140000,1.007959,0.292093,7.795521,-3.393438,0.605440,-0.973785
144000,1.017536,0.275333,7.931990,-5.866721,1.429867,-0.332564
148000,1.041478,0.239420,7.939173,-7.423973,2.926050,0.369726
152000,0.940921,0.234632,8.058883,-9.194965,3.735211,1.056749
156000,0.773327,0.153229,8.319851,-10.630079,3.246661,1.621635
160000,0.840365,0.134075,8.494628,-10.981225,3.048188,2.537665
