time_us,ax,ay,az,gx,gy,gz
0,1.022324,-0.320823,8.829816,1.934806,4.254295,2.232322
4000,1.146823,-0.342371,8.889671,2.698165,5.490936,2.003314
8000,1.199495,-0.328006,8.923190,3.293585,6.666509,2.201787
12000,1.144428,-0.181959,9.062054,3.980608,7.643608,1.850642
16000,1.221043,-0.248997,8.925584,4.255417,7.643608,1.789574
20000,1.156399,-0.169988,8.669404,3.965340,7.597806,1.682703
24000,1.108515,-0.210690,8.683769,3.919539,7.261929,1.392627
28000,1.103727,-0.045490,8.681376,3.598928,6.620707,1.194154
32000,1.082179,-0.155623,8.652645,3.339386,6.559639,1.346826
36000,1.098939,-0.114922,8.698134,2.942440,6.712310,0.919345
40000,1.113304,-0.069432,8.592790,2.270684,6.864982,1.346826
44000,1.077391,-0.031125,8.561666,1.873737,7.002387,1.255223
48000,1.101333,-0.045490,8.406042,1.263050,6.574905,1.026215
52000,1.177947,-0.038307,8.401254,0.637096,6.666509,1.010948
56000,1.211466,-0.009577,8.463503,0.209615,7.155058,0.629268
60000,1.290475,0.000000,8.544906,-0.645346,7.918417,0.797207
64000,1.273715,-0.040701,8.738836,-0.401072,8.681775,0.461329
68000,1.185130,-0.064643,8.643068,-0.523209,9.109256,0.125452
72000,1.103727,-0.059855,8.590396,-0.599545,8.742844,0.033849
76000,1.060631,-0.095768,8.655039,-0.492675,8.605439,-0.164625
80000,1.027112,-0.074220,8.647857,-0.614812,7.887883,-0.195159
84000,0.964863,-0.148441,8.657434,-0.767484,7.552005,-0.195159
88000,0.900220,-0.134075,8.678981,-0.828552,5.796279,-0.485235
92000,1.019930,-0.179565,8.844181,-0.401072,4.666509,-0.607373
96000,1.103727,-0.213084,8.995016,0.255417,4.315363,-0.790579
100000,1.122881,-0.203507,9.064447,1.156180,4.361165,-1.141724
104000,1.151611,-0.186748,9.081207,1.736333,5.338264,-1.492869
108000,1.189918,-0.201113,9.038112,1.492058,6.116890,-1.752411
112000,1.137246,-0.246603,9.131485,1.583661,6.605440,-1.462335
116000,1.019930,-0.320823,9.150639,1.934806,7.155058,-1.370732
120000,0.948104,-0.220267,9.162610,1.889004,7.765746,-1.187526
124000,0.948104,-0.229843,8.937555,1.583661,8.468035,-0.698976
128000,0.878672,-0.272939,8.748413,1.110379,8.880248,-0.515770
132000,0.861913,-0.184354,8.793902,0.728699,8.849714,-0.179892
136000,0.955287,-0.201113,8.729259,0.179081,9.338264,0.140719
140000,0.902614,-0.237026,8.789114,-0.416339,9.918416,0.110184
144000,0.964863,-0.237026,8.923190,-0.691148,10.223760,0.583467
148000,0.964863,-0.222661,9.006987,-0.584278,11.719943,1.117818
